Greedy,Greedy_1,Greedy_5,BBB_Adam_001,BBB_Adam_0001,BBB_RMS_001,BBB_RMS_0001
710.0,670.0,3730.0,1155.0,1105.0,1445.0,3730.0
710.0,670.0,3735.0,1155.0,1105.0,1445.0,3735.0
710.0,670.0,3740.0,1155.0,1105.0,1445.0,3740.0
710.0,670.0,3740.0,1155.0,1105.0,1445.0,3740.0
710.0,670.0,3745.0,1160.0,1105.0,1445.0,3745.0
710.0,670.0,3745.0,1195.0,1105.0,1445.0,3745.0
710.0,670.0,3745.0,1230.0,1105.0,1445.0,3745.0
710.0,670.0,3745.0,1230.0,1105.0,1445.0,3745.0
710.0,670.0,3750.0,1230.0,1105.0,1445.0,3750.0
710.0,670.0,3750.0,1230.0,1105.0,1480.0,3750.0
710.0,670.0,3755.0,1230.0,1105.0,1480.0,3755.0
710.0,670.0,3760.0,1230.0,1105.0,1480.0,3760.0
710.0,670.0,3760.0,1230.0,1105.0,1480.0,3760.0
710.0,670.0,3765.0,1230.0,1105.0,1480.0,3765.0
710.0,670.0,3765.0,1230.0,1105.0,1515.0,3765.0
710.0,670.0,3770.0,1230.0,1105.0,1515.0,3770.0
710.0,670.0,3770.0,1230.0,1105.0,1515.0,3770.0
710.0,670.0,3770.0,1230.0,1105.0,1515.0,3770.0
710.0,670.0,3775.0,1230.0,1105.0,1515.0,3775.0
710.0,670.0,3780.0,1230.0,1105.0,1515.0,3780.0
710.0,670.0,3785.0,1230.0,1105.0,1515.0,3785.0
710.0,670.0,3790.0,1230.0,1105.0,1515.0,3790.0
710.0,670.0,3790.0,1230.0,1105.0,1515.0,3790.0
710.0,670.0,3790.0,1230.0,1105.0,1515.0,3790.0
710.0,670.0,3795.0,1230.0,1105.0,1515.0,3795.0
710.0,670.0,3800.0,1230.0,1105.0,1515.0,3800.0
710.0,670.0,3805.0,1230.0,1105.0,1515.0,3805.0
710.0,670.0,3810.0,1230.0,1105.0,1515.0,3810.0
710.0,670.0,3810.0,1225.0,1105.0,1515.0,3810.0
710.0,670.0,3810.0,1225.0,1105.0,1515.0,3810.0
710.0,670.0,3810.0,1225.0,1105.0,1515.0,3810.0
710.0,670.0,3815.0,1225.0,1105.0,1515.0,3815.0
710.0,670.0,3815.0,1225.0,1105.0,1515.0,3815.0
710.0,670.0,3815.0,1225.0,1105.0,1550.0,3815.0
710.0,670.0,3815.0,1225.0,1105.0,1550.0,3815.0
710.0,670.0,3815.0,1225.0,1105.0,1550.0,3815.0
710.0,670.0,3820.0,1225.0,1105.0,1550.0,3820.0
710.0,670.0,3820.0,1225.0,1105.0,1550.0,3820.0
710.0,670.0,3825.0,1225.0,1105.0,1550.0,3825.0
710.0,670.0,3830.0,1225.0,1110.0,1550.0,3830.0
715.0,675.0,3835.0,1225.0,1110.0,1550.0,3835.0
715.0,675.0,3835.0,1225.0,1110.0,1550.0,3835.0
715.0,675.0,3835.0,1225.0,1110.0,1550.0,3835.0
715.0,675.0,3835.0,1225.0,1110.0,1550.0,3835.0
715.0,675.0,3835.0,1225.0,1110.0,1550.0,3835.0
715.0,675.0,3840.0,1225.0,1115.0,1550.0,3840.0
715.0,675.0,3840.0,1225.0,1115.0,1550.0,3840.0
715.0,675.0,3845.0,1225.0,1115.0,1550.0,3845.0
715.0,675.0,3850.0,1225.0,1115.0,1550.0,3850.0
715.0,675.0,3855.0,1225.0,1115.0,1550.0,3855.0
715.0,675.0,3855.0,1225.0,1115.0,1550.0,3855.0
715.0,675.0,3860.0,1225.0,1115.0,1550.0,3860.0
720.0,680.0,3865.0,1225.0,1115.0,1550.0,3865.0
720.0,680.0,3870.0,1225.0,1115.0,1550.0,3870.0
720.0,680.0,3870.0,1225.0,1115.0,1550.0,3870.0
720.0,680.0,3870.0,1225.0,1115.0,1550.0,3870.0
720.0,680.0,3875.0,1225.0,1115.0,1550.0,3875.0
720.0,680.0,3880.0,1225.0,1115.0,1550.0,3880.0
720.0,680.0,3880.0,1225.0,1115.0,1550.0,3880.0
720.0,680.0,3880.0,1225.0,1115.0,1550.0,3880.0
720.0,680.0,3880.0,1225.0,1115.0,1550.0,3880.0
720.0,680.0,3885.0,1225.0,1115.0,1550.0,3885.0
720.0,680.0,3890.0,1225.0,1115.0,1550.0,3890.0
720.0,680.0,3890.0,1225.0,1115.0,1550.0,3890.0
720.0,680.0,3890.0,1225.0,1115.0,1550.0,3890.0
720.0,680.0,3895.0,1225.0,1115.0,1550.0,3895.0
720.0,680.0,3895.0,1225.0,1115.0,1550.0,3895.0
720.0,680.0,3895.0,1225.0,1115.0,1550.0,3895.0
720.0,680.0,3900.0,1225.0,1115.0,1550.0,3900.0
720.0,680.0,3905.0,1225.0,1115.0,1555.0,3905.0
720.0,680.0,3905.0,1225.0,1115.0,1555.0,3905.0
720.0,680.0,3910.0,1225.0,1115.0,1555.0,3910.0
720.0,680.0,3910.0,1225.0,1115.0,1555.0,3910.0
720.0,680.0,3915.0,1225.0,1115.0,1555.0,3915.0
720.0,680.0,3920.0,1225.0,1115.0,1555.0,3920.0
720.0,680.0,3925.0,1225.0,1115.0,1555.0,3925.0
720.0,680.0,3925.0,1225.0,1115.0,1555.0,3925.0
720.0,680.0,3925.0,1220.0,1110.0,1555.0,3925.0
720.0,680.0,3930.0,1220.0,1110.0,1555.0,3930.0
720.0,680.0,3935.0,1220.0,1110.0,1555.0,3935.0
720.0,680.0,3940.0,1220.0,1110.0,1555.0,3940.0
720.0,680.0,3945.0,1220.0,1110.0,1555.0,3945.0
720.0,680.0,3950.0,1220.0,1110.0,1555.0,3950.0
725.0,685.0,3955.0,1220.0,1110.0,1555.0,3955.0
725.0,685.0,3955.0,1220.0,1110.0,1555.0,3955.0
725.0,685.0,3960.0,1220.0,1110.0,1555.0,3960.0
725.0,685.0,3965.0,1220.0,1110.0,1555.0,3965.0
725.0,685.0,3965.0,1220.0,1110.0,1555.0,3965.0
725.0,685.0,3965.0,1220.0,1110.0,1555.0,3965.0
725.0,685.0,3965.0,1220.0,1110.0,1555.0,3965.0
725.0,685.0,3970.0,1220.0,1110.0,1555.0,3970.0
725.0,685.0,3975.0,1220.0,1110.0,1555.0,3975.0
725.0,685.0,3980.0,1220.0,1110.0,1555.0,3980.0
725.0,685.0,3985.0,1220.0,1110.0,1555.0,3985.0
725.0,685.0,3990.0,1220.0,1110.0,1555.0,3990.0
725.0,685.0,3995.0,1220.0,1110.0,1555.0,3995.0
725.0,685.0,3995.0,1220.0,1110.0,1555.0,3995.0
725.0,685.0,4000.0,1220.0,1110.0,1555.0,4000.0
725.0,685.0,4005.0,1220.0,1110.0,1555.0,4005.0
725.0,685.0,4010.0,1220.0,1110.0,1555.0,4010.0
725.0,685.0,4015.0,1220.0,1110.0,1555.0,4015.0
725.0,685.0,4015.0,1220.0,1110.0,1555.0,4015.0
725.0,685.0,4020.0,1220.0,1110.0,1555.0,4020.0
725.0,685.0,4025.0,1220.0,1110.0,1555.0,4025.0
725.0,685.0,4025.0,1220.0,1110.0,1550.0,4025.0
725.0,685.0,4025.0,1220.0,1110.0,1550.0,4025.0
725.0,685.0,4030.0,1220.0,1110.0,1550.0,4030.0
725.0,685.0,4030.0,1220.0,1110.0,1585.0,4030.0
725.0,685.0,4030.0,1220.0,1110.0,1585.0,4030.0
725.0,685.0,4030.0,1220.0,1110.0,1580.0,4030.0
725.0,685.0,4035.0,1220.0,1110.0,1580.0,4035.0
725.0,685.0,4040.0,1225.0,1110.0,1580.0,4040.0
725.0,685.0,4045.0,1225.0,1110.0,1580.0,4045.0
725.0,685.0,4045.0,1225.0,1110.0,1580.0,4045.0
725.0,685.0,4050.0,1225.0,1110.0,1580.0,4050.0
725.0,685.0,4050.0,1225.0,1110.0,1580.0,4050.0
725.0,685.0,4050.0,1225.0,1110.0,1580.0,4050.0
725.0,685.0,4055.0,1225.0,1110.0,1580.0,4055.0
725.0,685.0,4055.0,1225.0,1110.0,1580.0,4055.0
725.0,685.0,4060.0,1225.0,1110.0,1580.0,4060.0
725.0,685.0,4060.0,1225.0,1110.0,1580.0,4060.0
725.0,685.0,4060.0,1225.0,1110.0,1580.0,4060.0
725.0,685.0,4060.0,1225.0,1110.0,1575.0,4060.0
725.0,685.0,4065.0,1225.0,1110.0,1575.0,4065.0
725.0,685.0,4065.0,1225.0,1110.0,1570.0,4065.0
725.0,685.0,4065.0,1225.0,1110.0,1570.0,4065.0
725.0,685.0,4070.0,1225.0,1110.0,1570.0,4070.0
725.0,685.0,4070.0,1225.0,1110.0,1570.0,4070.0
725.0,685.0,4070.0,1225.0,1110.0,1570.0,4070.0
725.0,685.0,4070.0,1225.0,1110.0,1570.0,4070.0
725.0,685.0,4075.0,1225.0,1110.0,1570.0,4075.0
725.0,685.0,4075.0,1225.0,1110.0,1570.0,4075.0
725.0,685.0,4080.0,1225.0,1110.0,1570.0,4080.0
725.0,685.0,4080.0,1225.0,1145.0,1570.0,4080.0
725.0,685.0,4080.0,1225.0,1145.0,1570.0,4080.0
725.0,685.0,4080.0,1225.0,1145.0,1570.0,4080.0
725.0,685.0,4085.0,1225.0,1145.0,1570.0,4085.0
725.0,685.0,4085.0,1225.0,1145.0,1570.0,4085.0
725.0,685.0,4085.0,1225.0,1180.0,1570.0,4085.0
725.0,685.0,4085.0,1225.0,1180.0,1570.0,4085.0
725.0,685.0,4090.0,1225.0,1180.0,1570.0,4090.0
725.0,685.0,4095.0,1225.0,1180.0,1570.0,4095.0
725.0,685.0,4095.0,1225.0,1215.0,1570.0,4095.0
725.0,690.0,4100.0,1230.0,1220.0,1570.0,4100.0
725.0,690.0,4100.0,1230.0,1220.0,1570.0,4100.0
725.0,690.0,4105.0,1230.0,1220.0,1570.0,4105.0
725.0,690.0,4105.0,1230.0,1220.0,1570.0,4105.0
725.0,690.0,4110.0,1230.0,1220.0,1570.0,4110.0
730.0,695.0,4115.0,1230.0,1220.0,1570.0,4115.0
730.0,695.0,4120.0,1230.0,1220.0,1570.0,4120.0
730.0,695.0,4125.0,1230.0,1220.0,1570.0,4125.0
730.0,695.0,4125.0,1265.0,1220.0,1570.0,4125.0
730.0,695.0,4125.0,1265.0,1215.0,1570.0,4125.0
730.0,695.0,4125.0,1265.0,1215.0,1570.0,4125.0
730.0,695.0,4130.0,1265.0,1215.0,1570.0,4130.0
730.0,695.0,4130.0,1265.0,1215.0,1570.0,4130.0
730.0,695.0,4130.0,1265.0,1215.0,1565.0,4130.0
730.0,695.0,4135.0,1265.0,1215.0,1565.0,4135.0
730.0,695.0,4140.0,1265.0,1215.0,1565.0,4140.0
730.0,695.0,4140.0,1265.0,1215.0,1565.0,4140.0
730.0,695.0,4140.0,1265.0,1215.0,1565.0,4140.0
730.0,695.0,4140.0,1265.0,1215.0,1565.0,4140.0
730.0,695.0,4140.0,1300.0,1215.0,1565.0,4140.0
730.0,695.0,4140.0,1300.0,1215.0,1565.0,4140.0
730.0,695.0,4140.0,1300.0,1215.0,1565.0,4140.0
730.0,695.0,4140.0,1300.0,1215.0,1560.0,4140.0
730.0,695.0,4140.0,1300.0,1215.0,1560.0,4140.0
730.0,695.0,4145.0,1300.0,1220.0,1560.0,4145.0
730.0,695.0,4145.0,1300.0,1220.0,1560.0,4145.0
730.0,695.0,4150.0,1300.0,1220.0,1560.0,4150.0
730.0,695.0,4155.0,1300.0,1220.0,1560.0,4155.0
730.0,695.0,4155.0,1300.0,1220.0,1560.0,4155.0
730.0,695.0,4160.0,1305.0,1225.0,1560.0,4160.0
730.0,695.0,4165.0,1305.0,1225.0,1560.0,4165.0
730.0,695.0,4165.0,1305.0,1225.0,1555.0,4165.0
730.0,695.0,4165.0,1305.0,1225.0,1555.0,4165.0
730.0,695.0,4165.0,1305.0,1225.0,1555.0,4165.0
730.0,695.0,4170.0,1305.0,1225.0,1555.0,4170.0
735.0,695.0,4175.0,1305.0,1225.0,1555.0,4175.0
735.0,695.0,4175.0,1305.0,1225.0,1555.0,4175.0
735.0,695.0,4175.0,1305.0,1225.0,1555.0,4175.0
735.0,695.0,4175.0,1305.0,1225.0,1555.0,4175.0
735.0,695.0,4175.0,1305.0,1225.0,1555.0,4175.0
735.0,700.0,4180.0,1310.0,1230.0,1555.0,4180.0
735.0,700.0,4180.0,1310.0,1230.0,1555.0,4180.0
735.0,700.0,4185.0,1310.0,1235.0,1555.0,4185.0
735.0,700.0,4185.0,1310.0,1235.0,1555.0,4185.0
735.0,700.0,4185.0,1310.0,1235.0,1555.0,4185.0
735.0,700.0,4185.0,1310.0,1235.0,1555.0,4185.0
735.0,700.0,4185.0,1310.0,1235.0,1555.0,4185.0
735.0,700.0,4185.0,1310.0,1235.0,1555.0,4185.0
735.0,700.0,4185.0,1310.0,1235.0,1555.0,4185.0
735.0,700.0,4190.0,1310.0,1235.0,1555.0,4190.0
735.0,700.0,4190.0,1310.0,1235.0,1555.0,4190.0
735.0,700.0,4195.0,1310.0,1235.0,1555.0,4195.0
735.0,700.0,4200.0,1310.0,1235.0,1555.0,4200.0
735.0,700.0,4205.0,1310.0,1235.0,1555.0,4205.0
735.0,700.0,4205.0,1310.0,1235.0,1555.0,4205.0
735.0,700.0,4210.0,1310.0,1235.0,1555.0,4210.0
735.0,700.0,4215.0,1310.0,1235.0,1555.0,4215.0
735.0,700.0,4215.0,1310.0,1235.0,1590.0,4215.0
735.0,700.0,4220.0,1310.0,1235.0,1590.0,4220.0
735.0,700.0,4220.0,1310.0,1235.0,1590.0,4220.0
735.0,700.0,4220.0,1310.0,1235.0,1590.0,4220.0
735.0,700.0,4220.0,1310.0,1235.0,1590.0,4220.0
735.0,700.0,4220.0,1310.0,1235.0,1585.0,4220.0
735.0,700.0,4220.0,1310.0,1235.0,1585.0,4220.0
735.0,700.0,4220.0,1310.0,1235.0,1580.0,4220.0
735.0,700.0,4220.0,1310.0,1235.0,1580.0,4220.0
735.0,700.0,4225.0,1315.0,1235.0,1580.0,4225.0
735.0,700.0,4225.0,1315.0,1235.0,1580.0,4225.0
735.0,700.0,4225.0,1315.0,1235.0,1580.0,4225.0
735.0,700.0,4225.0,1315.0,1235.0,1580.0,4225.0
735.0,700.0,4225.0,1315.0,1235.0,1580.0,4225.0
740.0,705.0,4230.0,1315.0,1235.0,1580.0,4230.0
740.0,705.0,4230.0,1315.0,1235.0,1580.0,4230.0
740.0,705.0,4230.0,1315.0,1235.0,1580.0,4230.0
740.0,705.0,4230.0,1315.0,1235.0,1580.0,4230.0
740.0,705.0,4235.0,1315.0,1235.0,1580.0,4235.0
740.0,705.0,4240.0,1315.0,1235.0,1580.0,4240.0
740.0,705.0,4245.0,1315.0,1235.0,1580.0,4245.0
740.0,705.0,4245.0,1315.0,1235.0,1575.0,4245.0
740.0,705.0,4245.0,1315.0,1235.0,1575.0,4245.0
740.0,705.0,4245.0,1315.0,1235.0,1575.0,4245.0
740.0,705.0,4250.0,1315.0,1235.0,1575.0,4250.0
740.0,705.0,4255.0,1315.0,1235.0,1575.0,4255.0
740.0,705.0,4260.0,1315.0,1235.0,1575.0,4260.0
740.0,705.0,4260.0,1315.0,1235.0,1575.0,4260.0
745.0,710.0,4265.0,1315.0,1235.0,1575.0,4265.0
745.0,710.0,4270.0,1315.0,1235.0,1575.0,4270.0
750.0,710.0,4275.0,1315.0,1235.0,1575.0,4275.0
750.0,710.0,4275.0,1315.0,1235.0,1575.0,4275.0
750.0,710.0,4275.0,1315.0,1235.0,1575.0,4275.0
750.0,710.0,4275.0,1315.0,1235.0,1575.0,4275.0
750.0,710.0,4280.0,1315.0,1235.0,1575.0,4280.0
750.0,710.0,4280.0,1315.0,1235.0,1575.0,4280.0
750.0,710.0,4280.0,1315.0,1235.0,1575.0,4280.0
750.0,710.0,4280.0,1315.0,1235.0,1575.0,4280.0
750.0,710.0,4280.0,1315.0,1235.0,1575.0,4280.0
750.0,710.0,4285.0,1315.0,1235.0,1575.0,4285.0
750.0,710.0,4285.0,1315.0,1235.0,1575.0,4285.0
750.0,710.0,4290.0,1315.0,1235.0,1575.0,4290.0
750.0,710.0,4290.0,1315.0,1235.0,1575.0,4290.0
750.0,710.0,4295.0,1315.0,1235.0,1575.0,4295.0
750.0,710.0,4295.0,1315.0,1235.0,1575.0,4295.0
750.0,710.0,4300.0,1315.0,1235.0,1575.0,4300.0
750.0,710.0,4305.0,1315.0,1235.0,1575.0,4305.0
750.0,710.0,4310.0,1315.0,1235.0,1575.0,4310.0
750.0,710.0,4315.0,1315.0,1235.0,1575.0,4315.0
750.0,710.0,4315.0,1315.0,1235.0,1575.0,4315.0
750.0,710.0,4320.0,1315.0,1235.0,1575.0,4320.0
750.0,710.0,4320.0,1315.0,1235.0,1575.0,4320.0
750.0,710.0,4325.0,1315.0,1235.0,1575.0,4325.0
750.0,710.0,4325.0,1315.0,1235.0,1575.0,4325.0
750.0,710.0,4325.0,1315.0,1235.0,1575.0,4325.0
750.0,710.0,4325.0,1315.0,1270.0,1575.0,4325.0
750.0,710.0,4330.0,1315.0,1270.0,1575.0,4330.0
755.0,710.0,4335.0,1315.0,1275.0,1575.0,4335.0
755.0,710.0,4335.0,1315.0,1270.0,1575.0,4335.0
755.0,710.0,4340.0,1315.0,1270.0,1575.0,4340.0
755.0,710.0,4345.0,1315.0,1270.0,1575.0,4345.0
755.0,710.0,4345.0,1315.0,1270.0,1575.0,4345.0
755.0,710.0,4350.0,1315.0,1270.0,1575.0,4350.0
755.0,710.0,4355.0,1315.0,1270.0,1575.0,4355.0
755.0,710.0,4360.0,1315.0,1270.0,1575.0,4360.0
755.0,710.0,4360.0,1315.0,1270.0,1575.0,4360.0
755.0,710.0,4360.0,1315.0,1270.0,1575.0,4360.0
755.0,710.0,4360.0,1315.0,1270.0,1575.0,4360.0
755.0,710.0,4365.0,1315.0,1270.0,1575.0,4365.0
755.0,710.0,4370.0,1315.0,1270.0,1575.0,4370.0
755.0,710.0,4370.0,1315.0,1270.0,1575.0,4370.0
755.0,710.0,4370.0,1315.0,1270.0,1575.0,4370.0
755.0,705.0,4370.0,1315.0,1270.0,1575.0,4370.0
755.0,705.0,4370.0,1315.0,1270.0,1575.0,4370.0
755.0,705.0,4375.0,1315.0,1270.0,1575.0,4375.0
755.0,705.0,4375.0,1315.0,1270.0,1575.0,4375.0
755.0,705.0,4375.0,1315.0,1270.0,1575.0,4375.0
755.0,705.0,4380.0,1315.0,1270.0,1575.0,4380.0
755.0,705.0,4380.0,1315.0,1270.0,1575.0,4380.0
760.0,710.0,4385.0,1315.0,1270.0,1575.0,4385.0
760.0,710.0,4385.0,1315.0,1270.0,1575.0,4385.0
760.0,710.0,4385.0,1315.0,1270.0,1570.0,4385.0
760.0,710.0,4390.0,1315.0,1270.0,1570.0,4390.0
760.0,710.0,4395.0,1315.0,1270.0,1570.0,4395.0
760.0,710.0,4400.0,1315.0,1270.0,1570.0,4400.0
760.0,710.0,4400.0,1350.0,1270.0,1570.0,4400.0
760.0,710.0,4400.0,1350.0,1270.0,1570.0,4400.0
760.0,710.0,4400.0,1350.0,1270.0,1570.0,4400.0
760.0,710.0,4405.0,1350.0,1270.0,1570.0,4405.0
760.0,710.0,4405.0,1350.0,1270.0,1570.0,4405.0
760.0,710.0,4410.0,1350.0,1270.0,1570.0,4410.0
760.0,710.0,4415.0,1350.0,1270.0,1570.0,4415.0
760.0,710.0,4420.0,1350.0,1270.0,1570.0,4420.0
760.0,710.0,4420.0,1350.0,1270.0,1570.0,4420.0
760.0,710.0,4425.0,1350.0,1270.0,1570.0,4425.0
765.0,710.0,4430.0,1350.0,1270.0,1570.0,4430.0
765.0,710.0,4430.0,1350.0,1270.0,1570.0,4430.0
765.0,710.0,4435.0,1350.0,1275.0,1575.0,4435.0
765.0,710.0,4435.0,1350.0,1275.0,1575.0,4435.0
765.0,710.0,4440.0,1350.0,1275.0,1575.0,4440.0
765.0,710.0,4440.0,1350.0,1275.0,1575.0,4440.0
765.0,710.0,4445.0,1350.0,1275.0,1575.0,4445.0
765.0,710.0,4450.0,1350.0,1275.0,1575.0,4450.0
765.0,710.0,4455.0,1350.0,1275.0,1575.0,4455.0
765.0,710.0,4460.0,1350.0,1275.0,1575.0,4460.0
765.0,710.0,4460.0,1350.0,1275.0,1575.0,4460.0
765.0,710.0,4460.0,1350.0,1275.0,1610.0,4460.0
765.0,710.0,4460.0,1350.0,1275.0,1610.0,4460.0
765.0,710.0,4460.0,1350.0,1275.0,1610.0,4460.0
765.0,710.0,4460.0,1350.0,1275.0,1610.0,4460.0
765.0,710.0,4465.0,1350.0,1275.0,1610.0,4465.0
765.0,710.0,4465.0,1350.0,1275.0,1610.0,4465.0
765.0,710.0,4470.0,1350.0,1275.0,1610.0,4470.0
765.0,710.0,4475.0,1350.0,1275.0,1610.0,4475.0
765.0,710.0,4475.0,1350.0,1275.0,1610.0,4475.0
765.0,710.0,4480.0,1350.0,1275.0,1610.0,4480.0
770.0,710.0,4485.0,1350.0,1275.0,1610.0,4485.0
770.0,710.0,4490.0,1350.0,1275.0,1610.0,4490.0
770.0,710.0,4495.0,1350.0,1275.0,1610.0,4495.0
770.0,710.0,4495.0,1350.0,1275.0,1610.0,4495.0
770.0,710.0,4495.0,1350.0,1275.0,1610.0,4495.0
770.0,710.0,4500.0,1350.0,1275.0,1610.0,4500.0
770.0,710.0,4500.0,1350.0,1275.0,1645.0,4500.0
770.0,710.0,4505.0,1350.0,1275.0,1645.0,4505.0
770.0,710.0,4505.0,1350.0,1275.0,1640.0,4505.0
770.0,710.0,4505.0,1345.0,1275.0,1640.0,4505.0
770.0,710.0,4510.0,1345.0,1275.0,1640.0,4510.0
770.0,710.0,4515.0,1345.0,1275.0,1640.0,4515.0
770.0,710.0,4515.0,1345.0,1275.0,1640.0,4515.0
770.0,710.0,4520.0,1345.0,1275.0,1640.0,4520.0
770.0,710.0,4520.0,1345.0,1275.0,1640.0,4520.0
770.0,710.0,4520.0,1345.0,1270.0,1640.0,4520.0
770.0,710.0,4525.0,1345.0,1270.0,1640.0,4525.0
770.0,710.0,4530.0,1345.0,1270.0,1640.0,4530.0
770.0,710.0,4530.0,1340.0,1270.0,1640.0,4530.0
770.0,710.0,4530.0,1340.0,1270.0,1640.0,4530.0
770.0,710.0,4535.0,1340.0,1270.0,1640.0,4535.0
770.0,710.0,4540.0,1340.0,1270.0,1640.0,4540.0
770.0,710.0,4545.0,1340.0,1270.0,1640.0,4545.0
770.0,710.0,4545.0,1340.0,1270.0,1640.0,4545.0
770.0,710.0,4550.0,1340.0,1270.0,1640.0,4550.0
770.0,710.0,4555.0,1340.0,1270.0,1640.0,4555.0
770.0,710.0,4555.0,1340.0,1270.0,1640.0,4555.0
770.0,715.0,4560.0,1345.0,1275.0,1640.0,4560.0
770.0,710.0,4560.0,1345.0,1275.0,1640.0,4560.0
770.0,710.0,4565.0,1345.0,1275.0,1640.0,4565.0
770.0,710.0,4570.0,1345.0,1275.0,1640.0,4570.0
770.0,710.0,4575.0,1345.0,1275.0,1640.0,4575.0
770.0,710.0,4575.0,1345.0,1275.0,1640.0,4575.0
770.0,705.0,4575.0,1345.0,1275.0,1640.0,4575.0
770.0,705.0,4580.0,1345.0,1275.0,1640.0,4580.0
775.0,705.0,4585.0,1345.0,1280.0,1640.0,4585.0
775.0,710.0,4590.0,1350.0,1285.0,1640.0,4590.0
775.0,710.0,4590.0,1385.0,1285.0,1640.0,4590.0
775.0,710.0,4590.0,1385.0,1285.0,1640.0,4590.0
775.0,715.0,4595.0,1385.0,1285.0,1640.0,4595.0
775.0,715.0,4600.0,1385.0,1285.0,1640.0,4600.0
775.0,715.0,4600.0,1385.0,1285.0,1640.0,4600.0
775.0,715.0,4605.0,1385.0,1285.0,1640.0,4605.0
775.0,715.0,4610.0,1385.0,1285.0,1640.0,4610.0
775.0,715.0,4610.0,1385.0,1285.0,1640.0,4610.0
775.0,715.0,4610.0,1385.0,1285.0,1640.0,4610.0
775.0,715.0,4610.0,1385.0,1285.0,1675.0,4610.0
775.0,715.0,4610.0,1385.0,1285.0,1675.0,4610.0
775.0,715.0,4615.0,1385.0,1285.0,1675.0,4615.0
775.0,715.0,4620.0,1385.0,1285.0,1675.0,4620.0
775.0,715.0,4620.0,1385.0,1285.0,1670.0,4620.0
775.0,715.0,4620.0,1385.0,1285.0,1670.0,4620.0
775.0,715.0,4620.0,1385.0,1285.0,1670.0,4620.0
775.0,715.0,4625.0,1385.0,1285.0,1670.0,4625.0
775.0,715.0,4630.0,1385.0,1285.0,1670.0,4630.0
775.0,715.0,4635.0,1385.0,1285.0,1670.0,4635.0
775.0,715.0,4640.0,1385.0,1290.0,1670.0,4640.0
775.0,715.0,4640.0,1385.0,1290.0,1670.0,4640.0
775.0,715.0,4640.0,1385.0,1290.0,1670.0,4640.0
775.0,715.0,4640.0,1385.0,1290.0,1670.0,4640.0
775.0,715.0,4645.0,1385.0,1290.0,1670.0,4645.0
775.0,715.0,4645.0,1385.0,1290.0,1670.0,4645.0
775.0,715.0,4650.0,1385.0,1290.0,1670.0,4650.0
775.0,715.0,4650.0,1385.0,1290.0,1670.0,4650.0
775.0,715.0,4650.0,1385.0,1290.0,1670.0,4650.0
775.0,715.0,4650.0,1385.0,1290.0,1670.0,4650.0
775.0,715.0,4650.0,1385.0,1290.0,1670.0,4650.0
775.0,715.0,4650.0,1385.0,1290.0,1670.0,4650.0
775.0,715.0,4655.0,1385.0,1290.0,1670.0,4655.0
775.0,715.0,4660.0,1385.0,1290.0,1670.0,4660.0
775.0,715.0,4660.0,1385.0,1290.0,1670.0,4660.0
775.0,715.0,4660.0,1385.0,1290.0,1670.0,4660.0
775.0,715.0,4660.0,1385.0,1290.0,1670.0,4660.0
775.0,715.0,4665.0,1385.0,1290.0,1670.0,4665.0
775.0,715.0,4670.0,1385.0,1290.0,1670.0,4670.0
775.0,715.0,4675.0,1385.0,1290.0,1670.0,4675.0
775.0,715.0,4680.0,1385.0,1290.0,1670.0,4680.0
775.0,715.0,4685.0,1385.0,1290.0,1670.0,4685.0
775.0,715.0,4685.0,1385.0,1290.0,1670.0,4685.0
775.0,715.0,4690.0,1385.0,1290.0,1670.0,4690.0
775.0,715.0,4695.0,1385.0,1290.0,1670.0,4695.0
775.0,715.0,4700.0,1385.0,1290.0,1670.0,4700.0
775.0,715.0,4700.0,1385.0,1290.0,1670.0,4700.0
775.0,715.0,4700.0,1385.0,1290.0,1670.0,4700.0
775.0,715.0,4700.0,1385.0,1290.0,1665.0,4700.0
775.0,715.0,4700.0,1385.0,1290.0,1665.0,4700.0
775.0,715.0,4705.0,1385.0,1290.0,1665.0,4705.0
775.0,715.0,4705.0,1385.0,1290.0,1665.0,4705.0
775.0,715.0,4710.0,1385.0,1290.0,1665.0,4710.0
775.0,715.0,4715.0,1385.0,1290.0,1665.0,4715.0
775.0,715.0,4715.0,1385.0,1290.0,1665.0,4715.0
775.0,715.0,4715.0,1385.0,1290.0,1665.0,4715.0
775.0,715.0,4720.0,1385.0,1290.0,1665.0,4720.0
775.0,715.0,4720.0,1385.0,1290.0,1665.0,4720.0
775.0,715.0,4720.0,1385.0,1290.0,1700.0,4720.0
775.0,715.0,4725.0,1385.0,1290.0,1700.0,4725.0
775.0,715.0,4730.0,1385.0,1290.0,1700.0,4730.0
775.0,715.0,4730.0,1385.0,1290.0,1700.0,4730.0
775.0,715.0,4730.0,1385.0,1290.0,1700.0,4730.0
775.0,715.0,4730.0,1385.0,1290.0,1695.0,4730.0
775.0,715.0,4735.0,1385.0,1290.0,1695.0,4735.0
775.0,715.0,4735.0,1385.0,1290.0,1695.0,4735.0
775.0,715.0,4740.0,1385.0,1290.0,1695.0,4740.0
775.0,715.0,4740.0,1385.0,1290.0,1695.0,4740.0
775.0,715.0,4745.0,1385.0,1290.0,1695.0,4745.0
775.0,715.0,4745.0,1385.0,1290.0,1695.0,4745.0
