,5%Greedy_1 0.0001,5%Greedy_2 0.0001,5%Greedy_3 0.0001,5%Greedy_4 0.0001,5%Greedy_5 0.0001,5%Greedy_6 0.0001,5%Greedy_7 0.0001
28503,38025,23810,28280,40045,25540,39770,41800
28504,38025,23810,28280,40045,25540,39770,41835
28505,38025,23810,28280,40045,25540,39770,41835
28506,38025,23810,28280,40050,25540,39770,41840
28507,38025,23810,28275,40050,25540,39770,41840
28508,38025,23810,28275,40050,25540,39770,41840
28509,38025,23810,28280,40050,25540,39770,41840
28510,38025,23810,28280,40050,25540,39770,41840
28511,38025,23810,28280,40050,25540,39775,41845
28512,38025,23810,28280,40050,25540,39780,41845
28513,38025,23810,28280,40050,25540,39785,41845
28514,38025,23810,28280,40050,25575,39785,41840
28515,38025,23810,28280,40050,25575,39785,41840
28516,38025,23810,28280,40050,25575,39785,41840
28517,38025,23810,28280,40050,25570,39785,41840
28518,38060,23810,28280,40050,25570,39785,41835
28519,38060,23810,28280,40055,25570,39785,41840
28520,38060,23810,28280,40055,25570,39785,41840
28521,38060,23810,28280,40055,25570,39785,41840
28522,38055,23810,28280,40055,25570,39785,41840
28523,38055,23810,28315,40055,25570,39785,41840
28524,38050,23810,28315,40090,25570,39785,41840
28525,38045,23805,28315,40090,25570,39785,41840
28526,38045,23805,28315,40090,25570,39785,41840
28527,38045,23805,28315,40090,25570,39785,41845
28528,38045,23805,28315,40090,25570,39790,41850
28529,38050,23805,28315,40090,25575,39790,41850
28530,38055,23805,28315,40095,25575,39790,41850
28531,38055,23840,28315,40095,25575,39790,41850
28532,38055,23840,28315,40095,25575,39790,41850
28533,38055,23840,28320,40100,25575,39790,41850
28534,38055,23840,28320,40100,25575,39795,41850
28535,38055,23840,28320,40100,25575,39795,41850
28536,38060,23840,28320,40100,25575,39800,41855
28537,38060,23840,28320,40105,25575,39800,41860
28538,38060,23840,28320,40140,25575,39800,41860
28539,38060,23840,28320,40140,25575,39800,41860
28540,38060,23840,28320,40140,25575,39805,41860
28541,38060,23840,28320,40145,25575,39805,41860
28542,38060,23845,28320,40150,25575,39805,41865
28543,38060,23845,28320,40150,25575,39805,41865
28544,38065,23845,28320,40155,25575,39805,41865
28545,38065,23845,28320,40155,25575,39805,41865
28546,38065,23845,28320,40155,25575,39805,41865
28547,38065,23850,28320,40155,25575,39805,41870
28548,38065,23850,28320,40155,25575,39805,41870
28549,38065,23850,28320,40155,25575,39805,41870
28550,38070,23850,28320,40155,25575,39805,41875
28551,38070,23850,28320,40155,25575,39805,41875
28552,38070,23850,28320,40155,25575,39805,41880
28553,38070,23850,28320,40155,25575,39805,41915
28554,38070,23850,28355,40155,25575,39805,41915
28555,38075,23850,28355,40155,25575,39810,41920
28556,38075,23855,28355,40155,25575,39810,41925
28557,38075,23855,28355,40155,25575,39815,41930
28558,38080,23855,28355,40155,25575,39820,41935
28559,38080,23855,28355,40155,25575,39855,41935
28560,38075,23855,28355,40190,25575,39855,41935
28561,38075,23855,28350,40190,25575,39855,41935
28562,38075,23855,28350,40190,25575,39855,41935
28563,38070,23855,28350,40190,25575,39855,41935
28564,38105,23855,28350,40190,25575,39855,41935
28565,38105,23855,28350,40190,25575,39860,41940
28566,38105,23855,28350,40190,25575,39865,41945
28567,38105,23855,28350,40195,25575,39865,41950
28568,38105,23855,28350,40195,25575,39865,41950
28569,38105,23855,28350,40195,25575,39865,41950
28570,38100,23855,28350,40195,25575,39865,41950
28571,38100,23855,28345,40230,25575,39865,41950
28572,38100,23855,28345,40230,25575,39870,41955
28573,38100,23855,28345,40235,25575,39870,41960
28574,38100,23855,28345,40235,25575,39870,41960
28575,38100,23850,28345,40235,25575,39870,41960
28576,38100,23850,28345,40235,25575,39870,41965
28577,38100,23850,28345,40235,25575,39870,41965
28578,38100,23850,28340,40235,25575,39870,41965
28579,38100,23850,28340,40235,25575,39870,41965
28580,38100,23850,28340,40235,25575,39870,41970
28581,38100,23845,28340,40235,25575,39870,41970
28582,38100,23845,28340,40235,25575,39870,41970
28583,38100,23845,28340,40235,25575,39870,41970
28584,38100,23845,28340,40235,25575,39870,41970
28585,38100,23845,28340,40235,25575,39870,41970
28586,38100,23845,28340,40235,25575,39870,41970
28587,38100,23845,28340,40235,25575,39875,41975
28588,38100,23845,28340,40235,25575,39875,41975
28589,38100,23880,28340,40235,25575,39875,41975
28590,38100,23880,28340,40235,25575,39875,41980
28591,38100,23880,28340,40235,25575,39875,41980
28592,38100,23880,28340,40235,25575,39875,41980
28593,38100,23880,28340,40235,25580,39880,41985
28594,38100,23880,28340,40235,25580,39880,41990
28595,38105,23880,28340,40240,25580,39880,41995
28596,38105,23880,28340,40245,25580,39880,41995
28597,38110,23880,28340,40245,25580,39880,41995
28598,38115,23880,28340,40245,25580,39880,42000
28599,38115,23880,28375,40245,25580,39880,42000
28600,38115,23880,28375,40245,25580,39885,42005
28601,38115,23880,28375,40245,25580,39885,42010
28602,38115,23880,28375,40245,25580,39885,42010
28603,38110,23880,28375,40245,25580,39885,42010
28604,38110,23880,28375,40245,25580,39885,42010
28605,38110,23880,28375,40245,25580,39890,42015
28606,38110,23880,28375,40245,25580,39890,42020
28607,38110,23915,28375,40245,25580,39890,42020
28608,38110,23915,28375,40245,25580,39890,42020
28609,38110,23915,28375,40245,25580,39890,42020
28610,38110,23915,28375,40245,25580,39890,42020
28611,38110,23915,28370,40245,25580,39890,42020
28612,38115,23915,28370,40245,25580,39895,42025
28613,38115,23915,28370,40245,25580,39895,42025
28614,38115,23915,28370,40245,25580,39895,42025
28615,38115,23915,28370,40245,25580,39900,42030
28616,38115,23915,28370,40245,25580,39900,42030
28617,38115,23915,28370,40245,25580,39900,42030
28618,38115,23915,28370,40245,25580,39905,42035
28619,38115,23915,28370,40245,25580,39905,42035
28620,38115,23915,28370,40250,25580,39905,42035
28621,38115,23915,28370,40250,25575,39905,42035
28622,38115,23915,28370,40250,25575,39905,42070
28623,38115,23915,28370,40250,25575,39910,42075
28624,38115,23915,28370,40250,25575,39910,42070
28625,38115,23915,28370,40250,25575,39915,42070
28626,38115,23915,28370,40255,25575,39915,42075
28627,38115,23915,28370,40255,25575,39915,42075
28628,38115,23915,28370,40255,25575,39915,42075
28629,38115,23915,28370,40255,25575,39920,42080
28630,38115,23915,28370,40255,25575,39920,42080
28631,38115,23915,28370,40255,25575,39920,42085
28632,38115,23915,28370,40255,25575,39920,42085
28633,38115,23915,28370,40255,25575,39920,42085
28634,38115,23915,28370,40255,25575,39920,42085
28635,38115,23915,28370,40255,25575,39920,42085
28636,38115,23910,28370,40255,25575,39920,42085
28637,38115,23910,28370,40255,25575,39920,42085
28638,38115,23910,28370,40255,25575,39920,42085
28639,38110,23910,28405,40255,25575,39920,42085
28640,38110,23910,28405,40255,25575,39920,42085
28641,38110,23910,28405,40255,25570,39920,42085
28642,38110,23910,28405,40255,25570,39925,42085
28643,38110,23910,28405,40255,25570,39925,42090
28644,38110,23910,28405,40255,25570,39930,42090
28645,38115,23910,28405,40260,25570,39930,42090
28646,38115,23910,28405,40260,25570,39935,42090
28647,38115,23910,28405,40265,25570,39935,42095
28648,38115,23910,28405,40265,25570,39935,42095
28649,38115,23910,28405,40265,25570,39940,42100
28650,38115,23910,28405,40270,25570,39940,42105
28651,38115,23910,28410,40275,25570,39940,42110
28652,38115,23910,28410,40275,25570,39940,42110
28653,38115,23910,28410,40275,25565,39940,42105
28654,38115,23905,28410,40275,25565,39940,42105
28655,38120,23905,28410,40275,25565,39940,42110
28656,38120,23905,28410,40275,25565,39940,42110
28657,38120,23905,28410,40280,25565,39940,42115
28658,38120,23905,28410,40280,25565,39935,42115
28659,38120,23905,28410,40280,25565,39940,42115
28660,38120,23905,28410,40280,25565,39940,42115
28661,38120,23905,28410,40280,25565,39940,42115
28662,38120,23905,28410,40280,25565,39945,42115
28663,38120,23905,28410,40280,25565,39945,42115
28664,38120,23905,28410,40280,25565,39950,42115
28665,38120,23905,28410,40280,25565,39950,42115
28666,38120,23905,28410,40280,25565,39955,42115
28667,38120,23900,28445,40280,25565,39950,42115
28668,38120,23900,28445,40280,25565,39950,42115
28669,38120,23900,28445,40280,25565,39950,42115
28670,38120,23900,28445,40285,25565,39950,42120
28671,38120,23900,28445,40285,25565,39985,42120
28672,38120,23900,28445,40285,25565,39985,42120
28673,38120,23900,28445,40285,25565,39990,42120
28674,38120,23900,28445,40285,25565,39990,42120
28675,38120,23900,28445,40285,25565,39990,42120
28676,38120,23895,28445,40285,25565,39990,42120
28677,38120,23895,28445,40285,25565,39995,42125
28678,38120,23895,28445,40285,25565,39995,42125
28679,38120,23895,28445,40285,25565,40000,42130
28680,38120,23895,28445,40285,25565,40005,42135
28681,38120,23895,28450,40290,25565,40005,42140
28682,38120,23895,28450,40290,25565,40005,42140
28683,38120,23895,28450,40290,25565,40010,42145
28684,38120,23895,28450,40295,25565,40010,42150
28685,38120,23930,28450,40295,25565,40010,42150
28686,38120,23930,28450,40300,25565,40010,42150
28687,38120,23930,28450,40300,25565,40010,42150
28688,38120,23930,28450,40300,25565,40010,42150
28689,38120,23930,28450,40300,25565,40010,42155
28690,38155,23925,28450,40300,25565,40010,42155
28691,38155,23930,28450,40300,25565,40010,42155
28692,38155,23930,28450,40300,25565,40010,42155
28693,38155,23930,28450,40305,25565,40010,42160
28694,38155,23930,28450,40305,25565,40010,42160
28695,38155,23930,28450,40305,25565,40010,42165
28696,38155,23930,28450,40305,25565,40015,42165
28697,38155,23930,28450,40305,25565,40020,42170
28698,38155,23930,28450,40305,25565,40025,42170
28699,38155,23930,28450,40305,25565,40025,42170
28700,38155,23930,28450,40305,25600,40025,42170
28701,38155,23930,28450,40305,25600,40020,42170
28702,38155,23930,28450,40305,25600,40020,42170
28703,38155,23930,28445,40305,25600,40020,42170
28704,38155,23930,28445,40305,25600,40020,42170
28705,38155,23930,28445,40305,25600,40025,42175
28706,38155,23930,28445,40305,25600,40025,42175
28707,38155,23930,28445,40310,25600,40025,42180
28708,38155,23930,28440,40310,25600,40020,42180
28709,38155,23930,28440,40310,25600,40020,42185
28710,38155,23930,28440,40310,25600,40020,42190
28711,38155,23930,28440,40310,25600,40025,42195
28712,38155,23930,28440,40310,25600,40025,42200
28713,38155,23930,28440,40310,25600,40030,42205
28714,38155,23930,28440,40310,25600,40030,42205
28715,38155,23930,28440,40310,25600,40030,42205
28716,38155,23930,28440,40310,25600,40030,42210
28717,38155,23930,28440,40305,25600,40030,42210
28718,38155,23930,28440,40305,25600,40035,42215
28719,38155,23930,28440,40305,25600,40040,42215
28720,38155,23930,28440,40305,25600,40040,42220
28721,38155,23965,28440,40305,25635,40040,42220
28722,38155,23965,28440,40300,25635,40040,42220
28723,38155,23965,28440,40300,25635,40040,42220
28724,38155,23965,28440,40300,25635,40045,42220
28725,38155,23965,28440,40300,25635,40080,42220
28726,38155,23965,28440,40300,25635,40080,42220
28727,38190,23965,28440,40300,25635,40080,42215
28728,38190,23965,28440,40300,25635,40080,42215
28729,38190,23965,28440,40300,25635,40080,42215
28730,38190,23965,28440,40300,25635,40080,42250
28731,38190,23965,28440,40300,25635,40080,42250
28732,38190,23965,28440,40300,25635,40085,42250
28733,38190,23965,28440,40300,25635,40085,42255
28734,38190,23965,28440,40300,25635,40085,42255
28735,38190,23965,28440,40300,25635,40090,42260
28736,38190,23965,28440,40300,25630,40090,42260
28737,38190,23965,28445,40300,25630,40095,42260
28738,38190,23965,28445,40300,25630,40095,42260
28739,38190,23965,28445,40300,25630,40095,42260
28740,38190,23965,28445,40305,25630,40095,42265
28741,38190,23965,28445,40305,25630,40130,42300
28742,38190,23965,28445,40305,25630,40135,42305
28743,38190,23965,28445,40305,25630,40135,42310
28744,38195,23965,28445,40305,25630,40140,42315
28745,38195,23965,28445,40340,25630,40140,42310
28746,38195,23965,28445,40345,25630,40140,42315
28747,38200,23965,28445,40350,25630,40140,42320
28748,38200,23965,28445,40350,25630,40140,42320
28749,38200,23965,28445,40350,25630,40140,42320
28750,38200,23965,28445,40345,25630,40140,42320
28751,38200,23965,28480,40345,25630,40140,42320
28752,38200,23965,28480,40345,25630,40175,42320
28753,38200,23965,28480,40345,25630,40180,42320
28754,38200,23965,28480,40350,25630,40180,42325
28755,38200,23965,28480,40350,25630,40180,42325
28756,38205,23965,28480,40350,25630,40185,42325
28757,38205,23970,28480,40350,25630,40190,42325
28758,38205,23970,28480,40355,25630,40190,42330
28759,38205,23970,28480,40355,25630,40190,42330
28760,38205,23970,28480,40355,25630,40190,42330
28761,38205,23970,28480,40355,25630,40190,42330
28762,38205,23970,28480,40355,25630,40190,42330
28763,38205,23965,28480,40355,25630,40190,42330
28764,38205,23965,28480,40355,25630,40190,42330
28765,38205,23965,28480,40355,25630,40195,42335
28766,38205,23965,28480,40355,25630,40200,42340
28767,38205,23965,28480,40355,25630,40200,42340
28768,38210,23965,28480,40360,25630,40200,42345
28769,38210,23965,28480,40365,25630,40200,42350
28770,38210,23965,28480,40365,25630,40200,42355
28771,38210,23965,28480,40365,25630,40200,42355
28772,38210,23965,28480,40365,25630,40200,42355
28773,38210,23965,28480,40370,25630,40200,42360
28774,38210,23965,28480,40370,25630,40200,42360
28775,38210,23965,28480,40370,25630,40200,42360
28776,38210,24000,28480,40370,25630,40200,42360
28777,38210,24000,28480,40370,25630,40200,42360
28778,38210,24000,28480,40375,25630,40200,42360
28779,38210,24000,28480,40410,25630,40200,42360
28780,38210,24000,28480,40410,25630,40235,42360
28781,38210,24000,28480,40410,25630,40235,42365
28782,38210,24000,28480,40410,25635,40235,42370
28783,38245,24000,28480,40410,25635,40235,42370
28784,38245,24000,28480,40410,25635,40235,42370
28785,38245,24000,28480,40410,25635,40240,42375
28786,38245,24000,28480,40410,25635,40245,42375
28787,38250,24000,28480,40415,25635,40245,42375
28788,38250,24000,28480,40415,25635,40245,42375
28789,38250,23995,28480,40415,25635,40245,42375
28790,38250,23995,28480,40420,25640,40245,42380
28791,38250,24030,28480,40420,25640,40240,42380
28792,38255,24030,28480,40420,25640,40240,42385
28793,38255,24030,28480,40415,25635,40240,42385
28794,38255,24030,28480,40420,25635,40240,42390
28795,38255,24030,28480,40420,25635,40240,42390
28796,38255,24030,28480,40420,25635,40240,42390
28797,38255,24030,28480,40420,25635,40240,42390
28798,38255,24030,28480,40420,25635,40240,42390
28799,38255,24030,28480,40425,25635,40240,42395
28800,38255,24030,28480,40425,25635,40240,42395
28801,38255,24030,28480,40425,25635,40245,42395
28802,38260,24030,28480,40430,25635,40245,42400
28803,38265,24030,28480,40430,25635,40250,42405
28804,38265,24030,28480,40430,25635,40255,42405
28805,38265,24030,28480,40430,25635,40255,42405
28806,38270,24030,28480,40430,25635,40260,42410
28807,38270,24030,28480,40430,25635,40260,42410
28808,38270,24030,28480,40430,25630,40260,42410
28809,38270,24030,28480,40430,25630,40295,42410
28810,38305,24030,28480,40430,25630,40295,42410
28811,38305,24030,28480,40430,25630,40300,42410
28812,38305,24030,28480,40430,25630,40300,42410
28813,38305,24030,28480,40430,25630,40300,42410
28814,38305,24030,28480,40435,25630,40300,42415
28815,38305,24030,28480,40435,25630,40300,42415
28816,38305,24030,28480,40435,25630,40300,42415
28817,38305,24030,28480,40435,25630,40300,42415
28818,38305,24030,28480,40435,25630,40300,42420
28819,38305,24030,28480,40435,25630,40300,42420
28820,38305,24030,28480,40440,25630,40305,42425
28821,38305,24030,28480,40440,25630,40310,42430
28822,38305,24030,28480,40445,25630,40315,42435
28823,38305,24030,28480,40445,25630,40320,42435
28824,38305,24030,28480,40445,25630,40320,42435
28825,38340,24030,28515,40445,25630,40320,42435
28826,38340,24030,28515,40445,25630,40320,42440
28827,38345,24030,28515,40445,25630,40320,42440
28828,38345,24030,28515,40445,25630,40320,42440
28829,38345,24030,28515,40445,25630,40320,42440
28830,38345,24030,28515,40445,25630,40320,42440
28831,38345,24030,28520,40445,25630,40325,42445
28832,38345,24030,28520,40445,25630,40325,42445
28833,38345,24030,28515,40445,25630,40325,42445
28834,38345,24030,28515,40450,25630,40325,42450
28835,38345,24030,28515,40450,25630,40325,42450
28836,38340,24065,28550,40450,25630,40325,42450
28837,38340,24065,28550,40450,25625,40320,42450
28838,38340,24065,28550,40450,25625,40320,42450
28839,38340,24065,28550,40455,25625,40320,42455
28840,38340,24065,28550,40455,25625,40325,42455
28841,38345,24065,28550,40460,25625,40325,42455
28842,38380,24065,28550,40460,25625,40325,42455
28843,38380,24065,28550,40460,25625,40325,42455
28844,38380,24065,28550,40460,25625,40325,42455
28845,38380,24065,28550,40460,25625,40360,42455
28846,38380,24065,28550,40460,25625,40360,42455
28847,38380,24065,28550,40460,25625,40365,42460
28848,38380,24065,28545,40460,25625,40365,42460
28849,38380,24070,28545,40460,25625,40365,42465
28850,38380,24075,28545,40460,25625,40370,42465
28851,38380,24075,28545,40460,25630,40375,42470
28852,38380,24075,28545,40460,25630,40380,42475
28853,38380,24075,28545,40460,25630,40380,42475
28854,38380,24075,28545,40460,25630,40380,42475
28855,38380,24110,28545,40460,25630,40380,42510
28856,38380,24110,28545,40460,25665,40380,42510
28857,38380,24110,28545,40460,25665,40380,42510
28858,38380,24110,28545,40460,25665,40380,42545
28859,38380,24110,28545,40460,25665,40380,42545
28860,38380,24110,28545,40460,25660,40380,42545
28861,38380,24110,28545,40460,25660,40380,42545
28862,38380,24110,28545,40460,25660,40380,42545
28863,38380,24110,28545,40460,25660,40380,42545
28864,38380,24110,28545,40460,25660,40385,42545
28865,38380,24110,28545,40460,25660,40385,42545
28866,38380,24110,28545,40460,25660,40390,42545
28867,38380,24110,28545,40460,25660,40395,42545
28868,38380,24110,28545,40460,25660,40395,42545
28869,38380,24110,28545,40460,25660,40395,42545
28870,38380,24110,28545,40460,25660,40395,42545
28871,38380,24110,28545,40460,25660,40400,42545
28872,38380,24110,28545,40465,25660,40400,42550
28873,38380,24110,28545,40465,25660,40400,42555
28874,38380,24110,28580,40465,25660,40400,42555
28875,38380,24110,28580,40465,25660,40400,42560
28876,38380,24110,28580,40465,25660,40400,42595
28877,38380,24110,28580,40465,25665,40400,42595
28878,38380,24110,28580,40465,25665,40405,42600
28879,38380,24110,28580,40470,25665,40405,42605
28880,38380,24110,28580,40470,25665,40410,42605
28881,38380,24110,28580,40470,25665,40410,42605
28882,38385,24110,28580,40475,25665,40410,42610
28883,38380,24110,28580,40475,25665,40410,42610
28884,38380,24110,28580,40475,25665,40415,42610
28885,38415,24110,28580,40475,25700,40415,42610
28886,38415,24110,28575,40475,25700,40415,42610
28887,38415,24110,28575,40475,25735,40415,42610
28888,38415,24110,28575,40480,25735,40415,42615
28889,38450,24145,28575,40480,25735,40415,42615
28890,38450,24145,28575,40480,25735,40415,42615
28891,38450,24145,28575,40480,25735,40415,42615
28892,38450,24145,28575,40480,25735,40420,42620
28893,38450,24145,28575,40480,25735,40420,42620
28894,38450,24145,28575,40480,25735,40420,42625
28895,38450,24145,28575,40485,25735,40420,42630
28896,38450,24145,28575,40485,25740,40420,42630
28897,38450,24145,28575,40490,25740,40420,42635
28898,38450,24145,28575,40495,25740,40420,42635
28899,38450,24145,28575,40500,25740,40420,42640
28900,38450,24145,28575,40500,25740,40420,42640
28901,38450,24145,28575,40500,25735,40420,42640
28902,38450,24145,28575,40500,25735,40420,42640
28903,38455,24145,28575,40505,25735,40420,42645
28904,38455,24145,28575,40505,25735,40425,42645
28905,38455,24145,28575,40505,25735,40425,42645
28906,38455,24145,28575,40505,25735,40425,42645
28907,38455,24145,28575,40505,25735,40430,42650
28908,38455,24180,28610,40505,25770,40430,42650
28909,38455,24180,28610,40505,25770,40430,42650
28910,38455,24180,28610,40510,25770,40430,42655
28911,38455,24180,28610,40510,25770,40430,42655
28912,38455,24180,28610,40510,25770,40435,42660
28913,38455,24180,28610,40510,25770,40435,42665
28914,38455,24180,28610,40510,25770,40440,42665
28915,38455,24180,28610,40510,25770,40440,42670
28916,38455,24180,28610,40510,25770,40440,42670
28917,38455,24180,28610,40515,25770,40440,42675
28918,38455,24180,28610,40520,25770,40440,42680
28919,38455,24180,28605,40520,25770,40440,42680
28920,38455,24180,28605,40525,25770,40440,42685
28921,38455,24180,28605,40530,25770,40440,42690
28922,38455,24180,28605,40530,25805,40440,42690
28923,38455,24180,28605,40530,25805,40445,42695
28924,38455,24180,28605,40530,25805,40445,42695
28925,38455,24215,28605,40530,25805,40445,42695
28926,38455,24215,28605,40530,25805,40445,42700
28927,38455,24210,28605,40530,25805,40445,42700
28928,38455,24215,28605,40530,25805,40450,42705
28929,38455,24215,28600,40530,25805,40450,42705
28930,38455,24215,28600,40530,25805,40455,42705
28931,38455,24220,28600,40535,25805,40455,42710
28932,38455,24220,28600,40535,25805,40455,42710
28933,38455,24220,28600,40535,25805,40455,42710
28934,38455,24220,28600,40535,25805,40455,42710
28935,38455,24220,28600,40540,25805,40455,42715
28936,38455,24220,28600,40540,25805,40455,42710
28937,38490,24220,28595,40540,25805,40455,42710
28938,38525,24220,28595,40540,25805,40455,42710
28939,38525,24220,28630,40540,25805,40455,42710
28940,38525,24220,28625,40540,25805,40455,42710
28941,38525,24220,28625,40540,25805,40455,42710
28942,38525,24220,28625,40540,25805,40455,42710
28943,38525,24220,28625,40545,25805,40455,42715
28944,38525,24220,28625,40545,25805,40455,42715
28945,38525,24220,28625,40545,25805,40455,42715
28946,38525,24220,28625,40545,25805,40455,42715
28947,38525,24220,28625,40545,25805,40455,42715
28948,38525,24220,28625,40545,25805,40455,42715
28949,38525,24255,28625,40545,25805,40455,42715
28950,38525,24255,28625,40545,25840,40455,42715
28951,38530,24255,28625,40545,25840,40455,42715
28952,38530,24255,28630,40545,25840,40460,42720
28953,38530,24255,28630,40545,25840,40465,42720
28954,38530,24255,28630,40545,25840,40465,42720
28955,38530,24255,28630,40545,25840,40465,42720
28956,38530,24255,28635,40550,25840,40465,42725
28957,38530,24255,28635,40550,25840,40470,42725
28958,38530,24255,28635,40550,25840,40470,42725
28959,38530,24255,28635,40550,25840,40470,42730
28960,38530,24255,28670,40550,25835,40470,42730
28961,38530,24255,28670,40550,25835,40475,42735
28962,38530,24255,28670,40550,25835,40480,42740
28963,38525,24290,28670,40550,25835,40480,42740
28964,38525,24285,28670,40550,25835,40480,42740
28965,38525,24285,28670,40555,25835,40480,42745
28966,38525,24285,28670,40555,25835,40485,42745
28967,38525,24285,28670,40590,25835,40480,42745
28968,38525,24285,28670,40590,25835,40480,42745
28969,38525,24285,28670,40590,25870,40480,42745
28970,38530,24285,28670,40590,25870,40485,42750
28971,38530,24285,28670,40590,25870,40485,42750
28972,38530,24285,28670,40590,25870,40485,42750
28973,38530,24285,28670,40590,25905,40485,42750
28974,38530,24285,28670,40595,25905,40485,42755
28975,38530,24285,28665,40595,25905,40485,42755
28976,38530,24285,28665,40595,25905,40490,42755
28977,38530,24285,28665,40595,25905,40490,42755
28978,38535,24285,28665,40595,25905,40490,42755
28979,38535,24285,28665,40595,25905,40490,42755
28980,38535,24285,28665,40595,25905,40490,42755
28981,38530,24285,28665,40595,25905,40490,42755
28982,38530,24285,28665,40595,25905,40490,42755
28983,38530,24285,28665,40595,25905,40495,42755
28984,38530,24285,28665,40595,25905,40495,42755
28985,38530,24285,28665,40595,25905,40495,42755
28986,38530,24285,28665,40600,25905,40495,42760
28987,38530,24285,28665,40605,25905,40495,42765
28988,38535,24285,28665,40610,25905,40495,42765
28989,38535,24285,28660,40610,25905,40495,42765
28990,38535,24280,28660,40610,25905,40495,42765
28991,38535,24280,28660,40615,25905,40495,42770
28992,38540,24280,28660,40615,25905,40500,42775
28993,38540,24280,28660,40620,25905,40500,42780
28994,38540,24280,28660,40620,25905,40505,42780
28995,38540,24285,28660,40620,25905,40505,42785
28996,38540,24290,28660,40625,25905,40505,42790
28997,38540,24290,28660,40630,25905,40505,42795
28998,38540,24290,28660,40630,25905,40505,42800
28999,38535,24290,28660,40630,25905,40500,42800
29000,38535,24290,28660,40630,25905,40500,42800
29001,38535,24290,28660,40630,25905,40495,42800
29002,38535,24290,28660,40630,25905,40495,42800
29003,38535,24290,28660,40630,25905,40495,42805
29004,38535,24290,28660,40630,25905,40495,42805
29005,38535,24290,28660,40630,25905,40500,42810
29006,38535,24285,28655,40630,25905,40500,42810
29007,38535,24285,28655,40630,25905,40505,42815
29008,38535,24285,28655,40630,25905,40510,42815
29009,38535,24285,28655,40630,25905,40515,42815
29010,38535,24285,28655,40630,25905,40515,42815
29011,38535,24285,28690,40630,25940,40515,42815
29012,38540,24285,28690,40630,25940,40515,42820
29013,38540,24285,28690,40630,25940,40515,42820
29014,38540,24285,28690,40630,25940,40515,42820
29015,38540,24285,28690,40630,25945,40520,42825
29016,38540,24285,28690,40630,25945,40520,42825
29017,38540,24285,28690,40630,25945,40520,42825
29018,38540,24285,28690,40630,25945,40520,42825
29019,38540,24285,28690,40665,25945,40520,42825
29020,38540,24285,28690,40665,25945,40520,42825
29021,38540,24285,28690,40665,25945,40520,42825
29022,38540,24280,28690,40660,25945,40520,42825
29023,38540,24280,28690,40660,25945,40525,42825
29024,38540,24280,28690,40660,25945,40525,42825
29025,38575,24280,28690,40660,25945,40525,42825
29026,38575,24315,28690,40660,25980,40525,42825
29027,38575,24315,28690,40660,25980,40525,42825
29028,38575,24315,28690,40660,25980,40525,42825
29029,38580,24315,28690,40665,25980,40525,42825
29030,38580,24315,28690,40665,25980,40525,42825
29031,38575,24315,28690,40665,25980,40525,42825
29032,38580,24315,28690,40670,25980,40525,42825
29033,38580,24315,28690,40670,25980,40525,42830
29034,38580,24315,28725,40670,26015,40525,42830
29035,38575,24315,28725,40670,26015,40525,42830
29036,38575,24315,28725,40670,26015,40525,42830
29037,38575,24310,28725,40670,26015,40525,42830
29038,38575,24310,28725,40670,26015,40525,42830
29039,38575,24310,28725,40670,26015,40530,42830
29040,38575,24310,28725,40670,26015,40525,42830
29041,38575,24310,28725,40670,26050,40525,42830
29042,38575,24345,28725,40670,26085,40525,42830
29043,38575,24345,28725,40670,26085,40530,42830
29044,38575,24345,28725,40670,26085,40530,42830
29045,38575,24340,28760,40670,26085,40530,42830
29046,38575,24340,28760,40675,26085,40530,42835
29047,38575,24340,28760,40675,26085,40535,42835
29048,38575,24345,28760,40675,26085,40540,42840
29049,38580,24345,28760,40675,26085,40545,42840
29050,38580,24340,28760,40675,26085,40545,42840
29051,38585,24340,28760,40675,26085,40550,42845
29052,38585,24340,28760,40675,26085,40585,42845
29053,38590,24345,28760,40675,26085,40585,42850
29054,38590,24345,28760,40675,26085,40585,42850
29055,38590,24340,28760,40675,26085,40585,42850
29056,38590,24340,28760,40675,26085,40590,42850
29057,38590,24340,28760,40680,26085,40590,42855
29058,38590,24340,28760,40680,26120,40590,42855
29059,38590,24340,28760,40680,26120,40590,42855
29060,38590,24340,28795,40680,26120,40590,42855
29061,38595,24345,28795,40685,26120,40590,42860
29062,38595,24345,28795,40685,26120,40595,42860
29063,38595,24345,28795,40685,26120,40595,42860
29064,38600,24345,28795,40685,26120,40595,42865
29065,38595,24380,28790,40685,26120,40595,42865
29066,38595,24380,28790,40685,26120,40595,42865
29067,38630,24380,28790,40685,26120,40590,42865
29068,38665,24380,28790,40685,26120,40590,42865
29069,38665,24380,28790,40685,26120,40590,42865
29070,38665,24380,28790,40690,26120,40590,42870
29071,38665,24380,28785,40690,26115,40590,42870
29072,38665,24380,28785,40695,26115,40590,42875
29073,38665,24380,28785,40700,26115,40590,42880
29074,38665,24380,28780,40700,26110,40590,42880
29075,38665,24380,28780,40705,26110,40590,42885
29076,38665,24380,28780,40710,26110,40590,42890
29077,38665,24380,28780,40715,26110,40590,42895
29078,38665,24380,28780,40715,26110,40595,42900
29079,38660,24380,28780,40715,26110,40595,42900
29080,38660,24380,28780,40715,26110,40595,42900
29081,38660,24380,28780,40715,26110,40595,42900
