epoch valid_acc test_acc train_losses
505 0,09110000000000007 0,10399999999999998 0,22479089284315706
506 0,09179999999999999 0,10189999999999999 0,2267020272091031
507 0,09289999999999998 0,10670000000000002 0,22322943450883032
508 0,09099999999999997 0,10209999999999997 0,22500226547941565
509 0,09039999999999992 0,10260000000000002 0,22624892752617598
510 0,09420000000000006 0,10209999999999997 0,22451217129826545
511 0,09339999999999993 0,10270000000000001 0,2223321284353733
512 0,09339999999999993 0,10339999999999994 0,22154575653374195
513 0,0917 0,10389999999999999 0,22309827148914338
514 0,09310000000000007 0,10229999999999995 0,22183614742010832
515 0,09189999999999998 0,10239999999999994 0,22396697506308555
516 0,09250000000000003 0,10409999999999997 0,22217034390196205
517 0,0927 0,10299999999999998 0,22146408753469587
518 0,09329999999999994 0,1018 0,22459163006395103
519 0,09520000000000006 0,10289999999999999 0,22268628470599652
520 0,09510000000000007 0,10460000000000003 0,22224738428369165
521 0,09220000000000006 0,10150000000000003 0,2214139807410538
522 0,09229999999999994 0,10260000000000002 0,22465450959280134
523 0,09250000000000003 0,1018 0,22129681557416916
524 0,09079999999999999 0,10109999999999997 0,22107580576092004
525 0,09029999999999994 0,10339999999999994 0,21958781188353896
526 0,09229999999999994 0,10139999999999993 0,22396998696029186
527 0,09450000000000003 0,10429999999999995 0,22100007973611355
528 0,09450000000000003 0,10150000000000003 0,22190990475937725
529 0,09150000000000003 0,0998 0,22354889154434204
530 0,0947 0,10209999999999997 0,22048787033185363
531 0,09450000000000003 0,10160000000000002 0,21977077731862665
532 0,09389999999999998 0,10329999999999995 0,22379576038569213
533 0,0947 0,10160000000000002 0,22314625199884175
534 0,09450000000000003 0,10209999999999997 0,22293218594044448
535 0,0938 0,10509999999999997 0,22073095217347144
536 0,09060000000000001 0,10020000000000007 0,218804100882262
537 0,09220000000000006 0,10020000000000007 0,22010311050340534
538 0,09010000000000007 0,10120000000000007 0,22147086719051004
539 0,09629999999999994 0,10470000000000002 0,22291181609034538
540 0,09310000000000007 0,10250000000000004 0,21729445159435273
541 0,09150000000000003 0,09810000000000008 0,22006768619641662
542 0,09179999999999999 0,10270000000000001 0,2213385269790888
543 0,0938 0,10309999999999997 0,21620345655828715
544 0,08979999999999999 0,09999999999999998 0,2188666568696499
545 0,0928 0,10109999999999997 0,2150485279224813
546 0,09229999999999994 0,10089999999999999 0,21823612043634058
547 0,09299999999999997 0,10039999999999993 0,21932953810319306
548 0,09220000000000006 0,0998 0,21671016979962587
549 0,09229999999999994 0,0988 0,21673302693292498
550 0,09429999999999994 0,10350000000000004 0,21825420074164867
551 0,0928 0,10309999999999997 0,21988982236012816
552 0,09320000000000006 0,10139999999999993 0,2180582191236317
553 0,09299999999999997 0,09950000000000003 0,21759354984387755
554 0,09079999999999999 0,10060000000000002 0,218313319273293
555 0,09120000000000006 0,10209999999999997 0,2165270958095789
556 0,09139999999999993 0,10199999999999998 0,2175510600581765
557 0,09050000000000002 0,10220000000000007 0,22035893430933357
558 0,09029999999999994 0,10129999999999995 0,2200740453787148
559 0,0938 0,10289999999999999 0,21677189227193594
560 0,09299999999999997 0,10270000000000001 0,21466632403433322
561 0,09229999999999994 0,10050000000000003 0,2168756392598152
562 0,09389999999999998 0,10060000000000002 0,2166452168300748
563 0,0928 0,1008 0,21517276657745243
564 0,09320000000000006 0,10060000000000002 0,2171243186481297
565 0,09339999999999993 0,10050000000000003 0,21544477039948107
566 0,09320000000000006 0,09970000000000001 0,2178886966779828
567 0,09250000000000003 0,10199999999999998 0,216861154679209
568 0,09099999999999997 0,10050000000000003 0,2129823718778789
569 0,09289999999999998 0,10289999999999999 0,21581180213019252
570 0,09039999999999992 0,10189999999999999 0,21639161746948957
571 0,08999999999999997 0,09929999999999994 0,21346268441528082
572 0,09289999999999998 0,09960000000000002 0,21539492359384893
573 0,09239999999999993 0,10399999999999998 0,21253340281546115
574 0,09199999999999997 0,10129999999999995 0,21505294840782882
575 0,09179999999999999 0,10209999999999997 0,21518083419650794
576 0,09160000000000001 0,10250000000000004 0,21536088133230805
577 0,0937 0,1018 0,21560724591836333
578 0,09360000000000002 0,10250000000000004 0,21500200875103473
579 0,09420000000000006 0,1049 0,2137804552167654
580 0,09450000000000003 0,10339999999999994 0,21453730523586273
581 0,09350000000000003 0,10089999999999999 0,21114224949851632
582 0,09650000000000003 0,10360000000000003 0,2138626725785434
583 0,09399999999999997 0,10309999999999997 0,21456530997529627
584 0,09360000000000002 0,10050000000000003 0,21447053365409374
585 0,09139999999999993 0,10239999999999994 0,21373509058728815
586 0,09410000000000007 0,10239999999999994 0,2114423426799476
587 0,09150000000000003 0,10029999999999994 0,21302792813628912
588 0,09139999999999993 0,0998 0,21280253579840064
589 0,0907 0,09960000000000002 0,2112653306685388
590 0,09289999999999998 0,0998 0,21174573367461563
591 0,09320000000000006 0,10070000000000001 0,21258552888408302
592 0,09439999999999993 0,10199999999999998 0,2141629701666534
593 0,09329999999999994 0,10260000000000002 0,21084554510191084
594 0,09160000000000001 0,10239999999999994 0,2123967589251697
595 0,09289999999999998 0,10020000000000007 0,21255359783768654
596 0,09129999999999994 0,09960000000000002 0,21154370572417974
597 0,09399999999999997 0,1008 0,21035121195018291
598 0,09110000000000007 0,09970000000000001 0,2094162738136947
599 0,09250000000000003 0,09989999999999999 0,2125837793946266
600 0,0937 0,1018 0,21333303352817892
