,kl,loss,train_acc,val_acc,xe
49,8767811.153162757,237475.41232957158,0.7063788201847904,0.6397292993630573,0.8761103490861325
50,8774722.87206823,237668.48409160436,0.7048018834399431,0.6401273885350318,0.872562359623987
51,8780816.205756929,237838.04682418794,0.7050461975835111,0.5989251592356688,0.8745046549641502
52,8786960.48649609,238005.05154769582,0.7042244136460555,0.6042993630573248,0.8834069675812928
53,8792922.765813788,238175.82628244793,0.7119314143567875,0.6381369426751592,0.8610582271830445
54,8798611.973702913,238328.7630937556,0.7078447050461976,0.6439092356687898,0.8746505939079331
55,8805306.263681592,238490.99382761063,0.6842128642501777,0.6453025477707006,0.9618843124746513
56,8811789.476190476,238664.84268502204,0.6807258351101635,0.5475716560509554,0.9659193391569473
57,8817535.36851457,238883.32379507925,0.6889658848614072,0.6482882165605095,0.9286476136863697
58,8821532.930348258,238953.44566401103,0.7169953802416489,0.6435111464968153,0.8411277514996898
59,8826978.095593462,239091.60068885196,0.7047796730632552,0.6355493630573248,0.8821961274152117
60,8832727.308813078,239250.36009627924,0.6926528073916134,0.6403264331210191,0.9274163858722776
61,8838742.624022743,239413.18338309953,0.6867892679459844,0.6291799363057324,0.9430900552252462
62,8843608.796730632,239573.78648380024,0.7101990049751243,0.6371417197452229,0.8768496045679934
63,8848343.935678748,239696.89075103134,0.7124644633972992,0.6335589171974523,0.8581449428643414
64,8854162.124022743,239827.83394457976,0.7093328002842928,0.6455015923566879,0.8833457399490631
65,8860121.371357499,239998.88759637633,0.7196828358208955,0.6305732484076433,0.8420261600039576
66,8865449.796730632,240133.70774211088,0.7056458777540867,0.6445063694267515,0.8923431398094166
67,8871271.056147832,240296.1854354928,0.7193718905472637,0.6323646496815286,0.8422519529255553
68,8876975.410092395,240459.55338318014,0.7162846481876333,0.6403264331210191,0.8548676296803828
69,8882530.601279318,240609.53609471305,0.708910803127221,0.638734076433121,0.8672836170013525
70,8887887.680881308,240756.6259643044,0.724680170575693,0.6409235668789809,0.8270670885766916
71,8893513.5366027,240908.8153424025,0.7026474769012082,0.5991242038216561,0.9141073613702276
72,8898356.027007818,241052.42002512305,0.7188832622601279,0.6464968152866242,0.8468789085269228
73,8903968.5366027,241179.878887035,0.7310101279317697,0.6439092356687898,0.8105134677827655
74,8909902.25230988,241336.77890724252,0.7130419331911869,0.6482882165605095,0.8666537760968063
75,8915244.576403696,241486.7118344917,0.7279895167022032,0.6458996815286624,0.8269403273532301
76,8920510.159914711,241630.33401761542,0.732298329779673,0.6508757961783439,0.804306370299508
77,8926468.309168443,241790.96182198595,0.7326981165600569,0.6518710191082803,0.8091541144046364
78,8932066.51172708,241939.64573842936,0.7330312722103767,0.647093949044586,0.8047297424302511
79,8937726.417910447,242082.74046331763,0.7395611229566453,0.6572452229299363,0.7947663937846904
80,8943737.528784648,242262.6939733243,0.7297663468372424,0.6293789808917197,0.8252092542467002
81,8949719.28429282,242429.36940740928,0.715018656716418,0.6435111464968153,0.8814352404249418
82,8955577.081023455,242575.84981093995,0.6658004619758351,0.4651671974522293,1.0984550832473563
83,8960926.217484009,242766.45920450642,0.5952825159914712,0.6279856687898089,1.2283512225537412
84,8964765.893390192,242841.34967596555,0.7125310945273632,0.6427149681528662,0.8813715809274415
85,8970100.41222459,242984.6653058078,0.7334976901208244,0.6568471337579618,0.8132321223055291
86,8976116.13859275,243132.85444845422,0.6588930348258707,0.6108678343949044,1.1094343572876177
87,8980754.200426439,243290.04088332047,0.708999644633973,0.643312101910828,0.8909057123532258
88,8985272.195451315,243400.2196606097,0.73431947405828,0.6564490445859873,0.8157683284297935
89,8989948.79530917,243523.0291193794,0.7391391257995735,0.6494824840764332,0.7969266801500625
90,8995630.152096659,243658.35787557057,0.7310767590618337,0.6405254777070064,0.8223356777416871
91,9001404.660270078,243824.81767950533,0.7182835820895522,0.646297770700637,0.8766242356357967
92,9006791.321250888,243971.67856179643,0.7175062189054726,0.6614251592356688,0.8766849064496535
93,9011935.796730632,244105.3254230025,0.738206289978678,0.6359474522292994,0.8044094926470463
94,9017506.690831557,244276.65858198944,0.7424484719260839,0.6530652866242038,0.7905777390958912
95,9022666.326226013,244395.26335973598,0.5426883439943141,0.5607085987261147,3.2866600414244265
96,9026252.555792466,244527.44470530553,0.6281316631130064,0.602109872611465,1.1313634466938542
97,9030980.72992182,244628.84631091266,0.6716862117981521,0.6385350318471338,1.0028002744841085
98,9036348.241648898,244772.61158440734,0.7093328002842928,0.629578025477707,0.896778187623834
99,9042039.208955225,244923.55262486034,0.7199937810945274,0.615843949044586,0.8715890972387224
