,1% Greedy,5 %Greedy,Bayes By BackProp,Greedy
5071,3900,6835,4840,9130
5072,3900,6870,4840,9125
5073,3900,6870,4840,9125
5074,3900,6870,4840,9125
5075,3900,6870,4840,9125
5076,3900,6865,4840,9125
5077,3900,6865,4840,9125
5078,3900,6865,4840,9125
5079,3900,6865,4840,9125
5080,3900,6865,4840,9125
5081,3900,6865,4840,9125
5082,3900,6865,4840,9125
5083,3900,6860,4840,9125
5084,3900,6860,4840,9125
5085,3900,6860,4840,9125
5086,3900,6860,4840,9125
5087,3900,6860,4840,9125
5088,3900,6860,4840,9125
5089,3900,6860,4840,9125
5090,3900,6860,4840,9125
5091,3900,6860,4840,9125
5092,3900,6860,4840,9125
5093,3900,6860,4840,9125
5094,3900,6860,4840,9120
5095,3900,6860,4845,9120
5096,3900,6860,4850,9120
5097,3900,6895,4850,9120
5098,3900,6895,4850,9120
5099,3900,6895,4850,9120
5100,3900,6895,4850,9120
5101,3900,6895,4850,9120
5102,3900,6895,4850,9120
5103,3900,6895,4850,9120
5104,3900,6895,4850,9120
5105,3900,6895,4850,9120
5106,3900,6895,4850,9120
5107,3900,6895,4850,9120
5108,3895,6895,4850,9120
5109,3895,6895,4850,9120
5110,3895,6895,4850,9120
5111,3895,6895,4850,9120
5112,3895,6895,4850,9120
5113,3895,6895,4850,9120
5114,3895,6895,4850,9155
5115,3895,6895,4850,9155
5116,3895,6895,4850,9155
5117,3895,6895,4850,9155
5118,3895,6895,4850,9150
5119,3895,6895,4850,9150
5120,3895,6895,4850,9150
5121,3895,6895,4850,9150
5122,3895,6895,4850,9150
5123,3895,6895,4850,9150
5124,3895,6895,4850,9150
5125,3895,6895,4885,9150
5126,3895,6895,4885,9150
5127,3895,6895,4885,9150
5128,3895,6895,4885,9150
5129,3895,6895,4885,9150
5130,3895,6895,4885,9150
5131,3895,6895,4885,9150
5132,3895,6895,4885,9150
5133,3895,6895,4885,9150
5134,3895,6895,4885,9150
5135,3895,6895,4885,9150
5136,3895,6895,4885,9150
5137,3895,6895,4885,9150
5138,3895,6895,4885,9150
5139,3930,6895,4885,9145
5140,3930,6895,4885,9145
5141,3930,6895,4885,9180
5142,3930,6895,4885,9180
5143,3930,6895,4885,9180
5144,3930,6895,4885,9180
5145,3930,6895,4885,9180
5146,3930,6895,4885,9180
5147,3930,6895,4885,9180
5148,3930,6895,4885,9180
5149,3930,6895,4885,9180
5150,3930,6895,4885,9180
5151,3930,6895,4885,9180
5152,3930,6890,4885,9180
5153,3930,6890,4885,9180
5154,3925,6890,4885,9180
5155,3925,6890,4885,9180
5156,3925,6925,4885,9180
5157,3925,6925,4885,9180
5158,3960,6925,4885,9180
5159,3960,6925,4885,9180
5160,3960,6925,4885,9180
5161,3960,6925,4885,9180
5162,3960,6925,4880,9180
5163,3960,6925,4880,9180
5164,3960,6925,4880,9180
5165,3960,6925,4880,9180
5166,3960,6925,4880,9180
5167,3960,6925,4880,9180
5168,3960,6925,4880,9215
5169,3960,6925,4880,9215
5170,3960,6925,4880,9220
5171,3960,6925,4915,9255
5172,3960,6925,4915,9255
5173,3960,6920,4915,9255
5174,3960,6920,4915,9255
5175,3960,6920,4915,9255
5176,3955,6955,4915,9255
5177,3955,6955,4915,9255
5178,3955,6955,4915,9255
5179,3955,6955,4915,9255
5180,3955,6990,4915,9255
5181,3955,6985,4915,9255
5182,3955,6985,4915,9255
5183,3955,6985,4915,9255
5184,3955,6985,4915,9255
5185,3955,6985,4915,9290
5186,3955,6985,4915,9290
5187,3955,6985,4915,9290
5188,3955,6985,4915,9290
5189,3955,6985,4915,9290
5190,3955,6985,4915,9290
5191,3955,6985,4915,9290
5192,3955,6980,4915,9290
5193,3955,6980,4915,9290
5194,3955,6980,4950,9290
5195,3955,6980,4950,9290
5196,3955,6980,4950,9290
5197,3955,6980,4950,9290
5198,3955,6980,4950,9290
5199,3955,6980,4950,9290
5200,3955,6980,4950,9290
5201,3955,6980,4945,9290
5202,3955,6980,4945,9290
5203,3990,6980,4945,9325
5204,3990,6980,4945,9325
5205,3990,6980,4945,9325
5206,3990,6980,4945,9325
5207,3990,6980,4945,9325
5208,3990,7015,4945,9325
5209,3990,7015,4945,9325
5210,3990,7015,4945,9325
5211,3990,7015,4945,9325
5212,3990,7050,4945,9325
5213,3990,7050,4945,9325
5214,3990,7050,4945,9325
5215,3990,7050,4945,9325
5216,3990,7050,4945,9360
5217,3990,7050,4945,9360
5218,3990,7050,4945,9360
5219,3990,7050,4945,9360
5220,3990,7050,4945,9395
5221,3990,7050,4945,9395
5222,3990,7050,4945,9395
5223,3990,7050,4945,9395
5224,3990,7050,4945,9395
5225,3990,7050,4945,9430
5226,3985,7050,4945,9425
5227,3985,7050,4945,9425
5228,3985,7050,4945,9425
5229,3985,7050,4945,9425
5230,3985,7085,4945,9425
5231,3985,7085,4945,9425
5232,3985,7085,4945,9425
5233,3985,7085,4945,9425
5234,3985,7085,4945,9425
5235,3985,7085,4945,9425
5236,3985,7085,4945,9425
5237,3985,7085,4945,9425
5238,3985,7085,4945,9425
5239,3985,7085,4945,9425
5240,3985,7085,4945,9425
5241,3985,7085,4945,9425
5242,3985,7080,4945,9425
5243,3985,7080,4945,9425
5244,3985,7080,4945,9425
5245,3985,7080,4945,9425
5246,3985,7085,4945,9425
5247,3985,7085,4945,9425
5248,3985,7085,4945,9425
5249,3985,7120,4945,9425
5250,3985,7120,4945,9420
5251,3985,7120,4945,9420
5252,3985,7120,4945,9420
5253,4020,7120,4945,9420
5254,4020,7120,4945,9420
5255,4020,7120,4945,9420
5256,4020,7120,4945,9420
5257,4020,7120,4945,9420
5258,4055,7120,4945,9455
5259,4055,7120,4945,9455
5260,4055,7120,4945,9455
5261,4055,7155,4940,9455
5262,4055,7155,4940,9455
5263,4055,7155,4935,9455
5264,4055,7155,4935,9455
5265,4055,7155,4935,9455
5266,4055,7155,4940,9455
5267,4055,7155,4940,9455
5268,4055,7160,4940,9455
5269,4055,7160,4940,9455
5270,4055,7160,4940,9455
5271,4055,7155,4940,9455
5272,4055,7155,4940,9455
5273,4055,7155,4940,9455
5274,4055,7155,4940,9455
5275,4055,7155,4940,9455
5276,4055,7155,4940,9455
5277,4055,7155,4940,9455
5278,4055,7155,4940,9455
5279,4055,7155,4940,9455
5280,4055,7155,4940,9455
5281,4055,7155,4940,9455
5282,4055,7155,4940,9450
5283,4055,7155,4940,9450
5284,4050,7155,4940,9450
5285,4050,7155,4940,9450
5286,4050,7155,4940,9450
5287,4050,7155,4940,9450
5288,4045,7155,4940,9450
5289,4045,7155,4940,9450
5290,4045,7155,4975,9450
5291,4045,7155,4975,9450
5292,4045,7155,4975,9450
5293,4045,7155,4975,9450
5294,4045,7155,4975,9450
5295,4045,7155,4975,9450
5296,4045,7190,4975,9450
5297,4045,7190,4975,9450
5298,4045,7190,4975,9450
5299,4080,7190,4970,9450
5300,4080,7195,4970,9450
5301,4080,7195,4970,9450
5302,4080,7190,4970,9450
5303,4080,7190,4970,9450
5304,4080,7190,4970,9450
5305,4080,7190,4970,9450
5306,4080,7190,4970,9450
5307,4080,7190,4970,9450
5308,4080,7190,4970,9450
5309,4080,7190,4970,9485
5310,4080,7190,4970,9485
5311,4080,7190,4970,9520
5312,4080,7190,4970,9520
5313,4080,7190,4970,9520
5314,4080,7190,4970,9520
5315,4080,7225,4970,9515
5316,4080,7225,4970,9515
5317,4080,7225,4970,9515
5318,4080,7225,4970,9515
5319,4080,7225,4970,9515
5320,4080,7260,4970,9515
5321,4080,7260,4970,9515
5322,4080,7260,4970,9515
5323,4080,7260,4970,9515
5324,4080,7260,4970,9515
5325,4080,7260,4970,9515
5326,4080,7260,4970,9515
5327,4080,7260,4970,9515
5328,4080,7260,4970,9515
5329,4080,7265,4970,9515
5330,4080,7265,4970,9515
5331,4080,7265,4970,9515
5332,4080,7265,4970,9510
5333,4080,7265,4970,9510
5334,4080,7300,4970,9505
5335,4080,7300,4970,9505
5336,4080,7300,4970,9500
5337,4080,7300,4970,9495
5338,4080,7300,4970,9495
5339,4080,7300,4970,9495
5340,4080,7300,4970,9495
5341,4080,7300,4970,9495
5342,4080,7300,4970,9495
5343,4080,7300,4970,9530
5344,4080,7300,4970,9530
5345,4080,7300,4970,9530
5346,4080,7300,4970,9530
5347,4080,7300,4970,9530
5348,4080,7300,4970,9530
5349,4080,7300,4970,9530
5350,4080,7300,4970,9530
5351,4080,7300,4970,9530
5352,4080,7300,4970,9530
5353,4080,7300,4970,9530
5354,4080,7300,4970,9530
5355,4080,7300,4970,9530
5356,4080,7300,4970,9530
5357,4080,7300,4970,9530
5358,4080,7305,4975,9530
5359,4080,7305,4975,9530
5360,4080,7305,4975,9530
5361,4080,7305,4970,9530
5362,4080,7305,4970,9530
5363,4080,7305,4970,9530
5364,4080,7305,4970,9530
5365,4080,7305,4965,9530
5366,4080,7305,5000,9530
5367,4080,7305,5000,9530
5368,4080,7300,4995,9530
5369,4115,7300,4995,9530
5370,4115,7300,4995,9530
5371,4115,7300,4995,9530
5372,4115,7300,4990,9530
5373,4115,7300,4990,9530
5374,4115,7300,4990,9530
5375,4115,7300,4990,9565
5376,4115,7300,4990,9565
5377,4115,7300,4990,9565
5378,4115,7300,4990,9560
5379,4115,7300,5025,9560
5380,4115,7295,5025,9595
5381,4115,7295,5025,9595
5382,4115,7295,5025,9595
5383,4115,7295,5025,9595
5384,4115,7295,5025,9595
5385,4115,7295,5025,9590
5386,4115,7295,5025,9590
5387,4115,7295,5025,9590
5388,4115,7295,5025,9590
5389,4115,7295,5025,9590
5390,4115,7295,5020,9590
5391,4110,7295,5020,9590
5392,4110,7295,5020,9625
5393,4110,7295,5055,9620
5394,4105,7295,5055,9655
5395,4105,7295,5055,9655
5396,4105,7295,5055,9655
5397,4105,7295,5055,9655
5398,4140,7295,5055,9655
5399,4140,7290,5055,9655
5400,4140,7290,5055,9655
5401,4140,7290,5055,9655
5402,4140,7290,5055,9655
5403,4140,7290,5055,9655
5404,4140,7290,5055,9655
5405,4140,7290,5055,9655
5406,4140,7290,5050,9655
5407,4140,7290,5050,9655
5408,4140,7290,5050,9655
5409,4140,7290,5050,9655
5410,4140,7290,5050,9655
5411,4140,7290,5050,9655
5412,4140,7290,5050,9655
5413,4140,7290,5050,9655
5414,4140,7290,5050,9655
5415,4140,7290,5050,9655
5416,4135,7290,5050,9655
5417,4170,7290,5050,9655
5418,4170,7290,5050,9655
5419,4170,7290,5050,9655
5420,4205,7290,5050,9690
5421,4205,7290,5050,9690
5422,4205,7290,5050,9690
5423,4205,7290,5050,9725
5424,4205,7290,5050,9725
5425,4205,7290,5050,9725
5426,4205,7290,5050,9725
5427,4205,7290,5050,9725
5428,4205,7290,5050,9725
5429,4200,7290,5050,9725
5430,4200,7290,5050,9725
5431,4200,7290,5050,9725
5432,4200,7290,5050,9725
5433,4200,7290,5050,9725
5434,4195,7290,5050,9720
5435,4195,7290,5050,9720
5436,4195,7290,5050,9720
5437,4195,7290,5050,9720
5438,4195,7290,5050,9720
5439,4195,7325,5050,9720
5440,4195,7325,5050,9720
5441,4195,7360,5050,9720
5442,4195,7360,5050,9720
5443,4195,7360,5050,9720
5444,4195,7360,5050,9720
5445,4195,7360,5050,9720
5446,4195,7360,5050,9720
5447,4195,7360,5050,9720
5448,4195,7360,5050,9715
5449,4195,7360,5050,9715
5450,4195,7360,5050,9715
5451,4230,7395,5050,9710
5452,4230,7395,5050,9710
5453,4230,7395,5050,9710
5454,4230,7395,5050,9710
5455,4230,7395,5050,9710
5456,4230,7395,5050,9710
5457,4230,7395,5050,9710
5458,4230,7395,5055,9710
5459,4230,7395,5055,9710
5460,4230,7395,5055,9710
5461,4230,7395,5055,9710
5462,4230,7395,5055,9710
5463,4230,7395,5055,9710
5464,4230,7395,5055,9710
5465,4230,7395,5055,9710
5466,4230,7395,5055,9710
5467,4230,7395,5055,9710
5468,4230,7395,5055,9710
5469,4230,7430,5055,9705
5470,4230,7430,5055,9705
5471,4230,7430,5055,9705
5472,4230,7430,5055,9705
5473,4230,7430,5055,9705
5474,4230,7430,5055,9705
5475,4230,7430,5090,9705
5476,4230,7430,5090,9705
5477,4230,7430,5090,9705
5478,4230,7425,5090,9705
5479,4225,7425,5090,9705
5480,4225,7425,5090,9705
5481,4225,7425,5090,9705
5482,4225,7425,5090,9705
5483,4225,7425,5090,9705
5484,4225,7425,5090,9700
5485,4225,7425,5090,9700
5486,4225,7425,5090,9700
5487,4225,7425,5090,9700
5488,4225,7425,5090,9700
5489,4225,7425,5090,9700
5490,4225,7460,5090,9700
5491,4225,7460,5090,9735
5492,4225,7460,5090,9735
5493,4225,7455,5090,9735
5494,4225,7455,5090,9735
5495,4225,7455,5090,9735
5496,4260,7450,5090,9735
5497,4260,7485,5090,9735
5498,4260,7485,5090,9735
5499,4260,7485,5090,9735
5500,4260,7485,5090,9735
5501,4260,7520,5090,9735
5502,4260,7520,5090,9735
5503,4260,7520,5090,9735
5504,4260,7520,5090,9735
5505,4260,7520,5090,9735
5506,4260,7555,5090,9735
5507,4260,7555,5090,9730
5508,4260,7560,5090,9730
5509,4260,7560,5085,9730
5510,4260,7560,5085,9730
5511,4260,7560,5085,9730
5512,4260,7560,5085,9730
5513,4260,7560,5085,9730
5514,4260,7560,5080,9730
5515,4260,7560,5080,9730
5516,4260,7560,5080,9730
5517,4260,7560,5080,9730
5518,4260,7595,5080,9730
5519,4260,7595,5080,9730
5520,4260,7590,5080,9730
5521,4260,7590,5080,9730
5522,4260,7590,5080,9730
5523,4260,7585,5080,9730
5524,4260,7585,5080,9730
5525,4260,7585,5080,9730
5526,4260,7585,5080,9730
5527,4260,7585,5080,9730
5528,4260,7585,5080,9730
5529,4260,7585,5080,9730
5530,4260,7585,5080,9730
5531,4260,7585,5080,9730
5532,4260,7585,5080,9730
5533,4260,7585,5080,9730
5534,4260,7585,5080,9730
5535,4260,7585,5080,9730
5536,4295,7585,5080,9730
5537,4295,7585,5080,9730
5538,4295,7585,5080,9730
5539,4295,7585,5080,9730
5540,4295,7585,5080,9730
5541,4295,7585,5080,9730
5542,4295,7585,5080,9730
5543,4295,7585,5080,9730
5544,4295,7585,5080,9730
5545,4295,7585,5080,9730
5546,4295,7585,5080,9730
5547,4295,7585,5080,9730
5548,4330,7585,5080,9730
5549,4325,7585,5080,9730
5550,4320,7585,5080,9765
5551,4320,7585,5080,9765
5552,4320,7585,5080,9765
5553,4320,7585,5080,9765
5554,4320,7585,5080,9765
5555,4320,7585,5080,9765
5556,4320,7585,5080,9765
5557,4320,7585,5080,9765
5558,4320,7585,5080,9765
5559,4320,7585,5080,9765
5560,4320,7585,5080,9765
5561,4320,7585,5080,9765
5562,4320,7585,5080,9765
5563,4315,7585,5080,9765
5564,4315,7590,5080,9765
5565,4350,7590,5080,9765
5566,4350,7590,5080,9765
5567,4350,7590,5080,9765
5568,4350,7595,5080,9765
5569,4350,7595,5080,9760
5570,4350,7595,5080,9760
5571,4350,7595,5080,9760
5572,4350,7595,5080,9760
5573,4350,7595,5080,9760
5574,4350,7595,5080,9760
5575,4350,7590,5075,9760
5576,4350,7590,5075,9795
5577,4350,7590,5075,9790
5578,4350,7590,5075,9790
5579,4350,7595,5075,9795
5580,4350,7595,5075,9795
5581,4350,7595,5075,9795
5582,4350,7595,5075,9795
5583,4350,7595,5075,9795
5584,4350,7595,5110,9795
5585,4350,7595,5110,9795
5586,4345,7595,5110,9795
5587,4345,7595,5110,9795
5588,4345,7595,5110,9790
5589,4345,7595,5110,9790
5590,4345,7595,5110,9790
5591,4345,7595,5110,9790
5592,4345,7595,5110,9790
5593,4345,7595,5110,9790
5594,4345,7595,5110,9790
5595,4345,7595,5110,9825
5596,4380,7595,5110,9825
5597,4380,7595,5110,9825
5598,4380,7595,5110,9825
5599,4380,7595,5110,9825
5600,4380,7595,5110,9860
5601,4380,7595,5110,9860
5602,4380,7595,5110,9860
5603,4375,7595,5110,9860
5604,4375,7630,5110,9860
5605,4375,7630,5110,9860
5606,4375,7630,5110,9860
5607,4375,7630,5110,9860
5608,4375,7630,5110,9860
5609,4375,7635,5110,9860
5610,4375,7635,5110,9860
5611,4375,7635,5110,9860
5612,4410,7635,5110,9860
5613,4410,7635,5110,9860
5614,4410,7635,5110,9860
5615,4410,7635,5110,9860
5616,4410,7635,5110,9855
5617,4410,7635,5110,9855
5618,4410,7635,5110,9850
5619,4410,7635,5110,9885
5620,4410,7635,5110,9885
5621,4410,7635,5110,9885
5622,4410,7635,5110,9885
5623,4410,7635,5110,9885
5624,4410,7635,5110,9880
5625,4410,7635,5110,9880
5626,4445,7635,5110,9880
5627,4445,7635,5110,9880
5628,4445,7635,5110,9880
5629,4445,7670,5110,9880
5630,4445,7670,5110,9880
5631,4445,7670,5110,9880
5632,4445,7670,5110,9880
5633,4445,7670,5110,9880
5634,4445,7670,5110,9880
5635,4445,7670,5110,9880
5636,4445,7670,5110,9880
5637,4445,7705,5110,9880
5638,4440,7705,5110,9880
5639,4440,7705,5110,9880
5640,4440,7705,5110,9880
5641,4440,7705,5110,9880
5642,4440,7705,5110,9875
5643,4440,7705,5110,9875
5644,4440,7705,5110,9875
5645,4440,7705,5110,9875
5646,4440,7705,5110,9910
5647,4440,7705,5110,9945
5648,4475,7705,5110,9980
5649,4475,7705,5110,9980
5650,4475,7705,5110,9980
5651,4475,7700,5110,9980
5652,4475,7700,5110,9980
5653,4475,7700,5110,10015
5654,4475,7700,5110,10015
5655,4475,7700,5110,10015
5656,4475,7700,5110,10015
5657,4475,7700,5110,10015
5658,4475,7700,5110,10015
5659,4475,7700,5110,10015
5660,4475,7700,5110,10015
5661,4475,7700,5110,10015
5662,4475,7700,5110,10015
5663,4475,7735,5110,10015
5664,4475,7735,5110,10015
5665,4475,7735,5110,10015
5666,4475,7735,5110,10015
5667,4470,7735,5110,10050
5668,4470,7735,5110,10045
5669,4470,7735,5110,10045
5670,4470,7735,5110,10045
5671,4505,7770,5110,10080
5672,4505,7770,5110,10080
5673,4505,7770,5110,10080
5674,4505,7770,5110,10080
5675,4505,7770,5110,10080
5676,4505,7770,5110,10075
5677,4500,7770,5110,10075
5678,4500,7770,5110,10075
5679,4500,7770,5110,10075
5680,4500,7770,5110,10075
5681,4500,7770,5110,10075
5682,4500,7770,5110,10075
5683,4500,7770,5110,10075
5684,4535,7770,5110,10075
5685,4535,7770,5110,10075
5686,4535,7770,5110,10075
5687,4535,7770,5110,10070
5688,4535,7770,5110,10070
5689,4535,7770,5110,10070
5690,4535,7770,5110,10070
5691,4535,7770,5110,10070
5692,4535,7770,5110,10070
5693,4535,7770,5110,10070
5694,4535,7770,5110,10070
5695,4535,7770,5110,10070
5696,4570,7770,5110,10070
5697,4570,7770,5110,10070
5698,4570,7770,5110,10070
5699,4570,7770,5110,10070
5700,4570,7770,5110,10070
5701,4570,7770,5110,10070
5702,4565,7765,5110,10070
5703,4565,7765,5145,10105
5704,4565,7765,5145,10105
5705,4565,7765,5145,10105
5706,4565,7765,5145,10105
5707,4565,7765,5145,10105
5708,4565,7765,5145,10105
5709,4560,7765,5145,10140
5710,4560,7765,5145,10140
5711,4560,7765,5145,10140
5712,4560,7765,5145,10140
5713,4560,7765,5145,10140
5714,4560,7765,5145,10140
5715,4560,7765,5145,10135
5716,4560,7765,5145,10135
5717,4560,7765,5145,10135
5718,4560,7765,5145,10135
5719,4560,7765,5145,10135
5720,4560,7800,5145,10135
5721,4560,7800,5145,10135
5722,4560,7800,5145,10135
5723,4560,7805,5145,10135
5724,4560,7810,5145,10135
5725,4560,7810,5145,10170
5726,4560,7810,5145,10170
5727,4560,7810,5145,10170
5728,4560,7810,5145,10170
5729,4595,7810,5145,10205
5730,4595,7810,5145,10205
5731,4595,7810,5145,10205
5732,4595,7810,5145,10240
5733,4595,7810,5145,10240
5734,4595,7810,5145,10240
5735,4595,7810,5145,10275
5736,4595,7810,5140,10275
5737,4595,7845,5140,10275
5738,4595,7845,5140,10275
5739,4595,7845,5140,10275
5740,4595,7845,5140,10275
5741,4595,7845,5140,10275
5742,4595,7845,5140,10275
5743,4595,7845,5140,10275
5744,4595,7845,5140,10275
5745,4595,7845,5140,10275
5746,4595,7880,5140,10275
5747,4595,7880,5140,10275
5748,4595,7880,5140,10275
5749,4595,7880,5140,10275
5750,4595,7880,5140,10275
5751,4595,7880,5140,10275
5752,4595,7880,5140,10275
5753,4595,7880,5140,10275
5754,4595,7880,5140,10275
5755,4595,7880,5140,10275
5756,4595,7880,5140,10275
5757,4595,7880,5140,10275
5758,4595,7880,5140,10275
5759,4595,7880,5140,10275
5760,4595,7880,5140,10275
5761,4590,7880,5140,10275
5762,4585,7875,5140,10275
5763,4585,7875,5140,10275
5764,4585,7870,5140,10275
5765,4585,7870,5140,10275
5766,4585,7870,5140,10275
5767,4585,7870,5140,10275
5768,4585,7870,5140,10275
5769,4585,7870,5140,10275
5770,4585,7870,5140,10270
5771,4585,7870,5140,10270
5772,4585,7870,5140,10270
5773,4585,7905,5140,10270
5774,4585,7905,5140,10270
5775,4585,7905,5140,10270
5776,4585,7905,5140,10270
5777,4585,7905,5140,10270
5778,4585,7905,5140,10265
5779,4585,7905,5140,10265
5780,4585,7905,5140,10265
5781,4585,7905,5140,10265
5782,4585,7905,5140,10265
5783,4585,7905,5140,10260
5784,4585,7905,5175,10260
5785,4585,7905,5175,10295
5786,4585,7910,5175,10295
5787,4585,7910,5175,10295
5788,4585,7910,5175,10295
5789,4585,7910,5175,10330
5790,4585,7910,5175,10330
5791,4585,7910,5175,10325
5792,4585,7910,5175,10320
5793,4585,7910,5175,10320
5794,4585,7910,5175,10320
5795,4585,7910,5175,10320
5796,4585,7910,5175,10320
5797,4585,7910,5175,10320
5798,4585,7910,5175,10320
5799,4585,7910,5210,10320
5800,4585,7910,5210,10320
5801,4585,7910,5210,10320
5802,4585,7910,5210,10320
5803,4585,7910,5210,10315
5804,4585,7910,5210,10315
5805,4585,7910,5210,10315
5806,4585,7910,5210,10315
5807,4585,7910,5210,10315
5808,4585,7910,5210,10315
5809,4585,7910,5210,10315
5810,4585,7910,5210,10315
5811,4585,7910,5210,10315
5812,4585,7910,5210,10315
5813,4580,7910,5210,10315
5814,4580,7910,5210,10315
5815,4580,7910,5210,10315
5816,4580,7910,5210,10315
5817,4580,7910,5210,10315
5818,4580,7910,5210,10315
5819,4580,7910,5210,10315
5820,4580,7910,5210,10315
5821,4615,7910,5210,10315
5822,4615,7910,5210,10315
5823,4615,7910,5210,10315
5824,4615,7910,5210,10315
5825,4615,7910,5210,10315
5826,4615,7910,5215,10315
5827,4615,7910,5215,10315
5828,4615,7910,5215,10315
5829,4615,7910,5215,10315
5830,4615,7910,5215,10315
5831,4615,7945,5215,10310
5832,4615,7945,5215,10310
5833,4615,7945,5215,10310
5834,4615,7945,5215,10310
5835,4615,7945,5215,10310
5836,4615,7945,5215,10310
5837,4615,7945,5215,10310
5838,4610,7940,5215,10310
5839,4610,7940,5215,10310
5840,4610,7940,5215,10310
5841,4605,7940,5215,10310
5842,4605,7940,5215,10310
5843,4605,7940,5215,10310
5844,4605,7940,5215,10310
5845,4605,7940,5215,10310
5846,4605,7940,5215,10310
5847,4640,7940,5215,10310
5848,4640,7940,5215,10310
5849,4640,7940,5215,10310
5850,4675,7940,5215,10310
5851,4675,7940,5215,10310
5852,4675,7940,5215,10310
5853,4675,7940,5215,10310
5854,4675,7940,5215,10305
5855,4675,7940,5215,10305
5856,4675,7940,5215,10305
5857,4675,7940,5215,10305
5858,4675,7940,5215,10305
5859,4675,7940,5215,10305
5860,4675,7940,5215,10305
5861,4675,7940,5215,10305
5862,4675,7940,5215,10305
5863,4675,7940,5215,10305
5864,4675,7940,5215,10305
5865,4675,7940,5215,10305
5866,4675,7940,5215,10305
5867,4675,7940,5215,10340
5868,4675,7940,5215,10340
5869,4675,7940,5215,10340
5870,4675,7940,5215,10340
5871,4675,7940,5215,10340
5872,4675,7940,5215,10340
5873,4675,7940,5215,10340
5874,4710,7940,5215,10340
5875,4710,7940,5215,10340
5876,4710,7940,5215,10340
5877,4705,7940,5215,10340
5878,4705,7975,5210,10340
5879,4705,7975,5210,10340
5880,4705,7975,5210,10340
5881,4740,7975,5210,10340
5882,4740,7975,5210,10340
5883,4740,7975,5210,10340
5884,4740,7975,5210,10340
5885,4740,7975,5210,10340
5886,4740,7975,5210,10340
5887,4740,7975,5210,10340
5888,4740,7975,5210,10340
5889,4740,7975,5210,10340
5890,4740,7975,5210,10340
5891,4740,7975,5210,10340
5892,4740,7975,5210,10340
5893,4740,7975,5210,10340
5894,4740,7975,5210,10340
5895,4740,7975,5210,10340
5896,4740,7975,5210,10340
5897,4740,7975,5210,10340
5898,4740,7975,5210,10340
5899,4740,7975,5210,10340
5900,4740,7975,5210,10340
5901,4740,7975,5210,10340
5902,4740,7975,5210,10340
5903,4740,7975,5210,10340
5904,4740,7975,5210,10340
5905,4740,7975,5210,10340
5906,4740,8010,5210,10340
5907,4740,8010,5210,10340
5908,4740,8010,5210,10340
5909,4740,8010,5210,10340
5910,4740,8010,5210,10340
5911,4740,8010,5210,10340
5912,4740,8010,5210,10375
5913,4735,8010,5210,10375
5914,4735,8010,5210,10375
5915,4735,8010,5210,10375
5916,4735,8005,5210,10370
5917,4735,8005,5210,10370
5918,4735,8005,5210,10365
5919,4735,8005,5210,10365
5920,4735,8005,5210,10365
5921,4735,8005,5210,10400
5922,4735,8010,5210,10400
5923,4735,8010,5210,10435
5924,4735,8010,5210,10435
5925,4735,8010,5210,10435
5926,4735,8010,5210,10435
5927,4735,8010,5205,10435
5928,4735,8010,5205,10435
5929,4735,8010,5205,10430
5930,4735,8010,5205,10430
5931,4735,8010,5205,10430
5932,4735,8010,5205,10425
5933,4735,8010,5205,10425
5934,4735,8010,5205,10425
5935,4770,8010,5205,10425
5936,4770,8010,5205,10420
5937,4770,8010,5205,10420
5938,4770,8010,5205,10420
5939,4770,8010,5205,10420
5940,4770,8010,5205,10420
5941,4770,8010,5205,10420
5942,4770,8010,5205,10420
5943,4770,8010,5205,10455
5944,4770,8010,5205,10455
5945,4770,8010,5205,10450
5946,4770,8010,5205,10450
5947,4770,8010,5205,10450
5948,4770,8010,5205,10450
5949,4770,8010,5205,10445
5950,4770,8010,5210,10445
5951,4770,8010,5210,10480
5952,4770,8010,5210,10480
5953,4770,8010,5210,10480
5954,4770,8010,5210,10480
5955,4770,8010,5210,10480
5956,4770,8005,5210,10480
5957,4770,8005,5210,10480
5958,4770,8005,5210,10480
5959,4770,8005,5210,10480
5960,4770,8005,5210,10515
5961,4770,8005,5210,10515
5962,4770,8005,5210,10515
5963,4770,8005,5210,10515
5964,4770,8005,5210,10515
5965,4770,8005,5210,10515
5966,4770,8005,5210,10515
5967,4770,8005,5210,10515
5968,4770,8005,5210,10515
5969,4770,8005,5210,10515
5970,4770,8005,5210,10515
5971,4770,8005,5210,10515
5972,4805,8005,5210,10515
5973,4805,8005,5210,10515
5974,4805,8005,5210,10515
5975,4805,8005,5210,10515
5976,4805,8005,5210,10550
5977,4805,8005,5210,10550
5978,4805,8005,5210,10550
5979,4805,8005,5210,10550
5980,4810,8005,5210,10550
5981,4810,8005,5210,10550
5982,4810,8005,5210,10550
5983,4810,8005,5210,10550
5984,4810,8005,5210,10550
5985,4810,8005,5210,10550
5986,4810,8005,5210,10550
5987,4810,8005,5210,10585
5988,4810,8005,5210,10585
5989,4810,8005,5210,10585
5990,4810,8005,5210,10585
5991,4810,8005,5210,10585
5992,4810,8005,5210,10585
5993,4810,8005,5210,10585
5994,4810,8005,5210,10585
5995,4810,8005,5210,10585
5996,4810,8005,5210,10585
5997,4810,8005,5210,10585
5998,4810,8005,5210,10585
5999,4805,8005,5210,10620
6000,4805,8005,5210,10620
6001,4805,8005,5210,10620
